review_id,employee_id,review_date,reviewer_id,performance_score,goals_met_pct,rating_label
2863,1289,2024-06-30,1028,2.9,96.2,Meets Expectations
2864,1289,2024-12-31,1028,2.4,93.3,Below Expectations
2865,1290,2021-06-30,1036,3.1,87.5,Meets Expectations
2866,1290,2021-12-31,1036,3.1,76.7,Meets Expectations
2867,1290,2022-06-30,1036,4.5,58.6,Exceptional
2868,1290,2022-12-31,1036,3.5,100.0,Exceeds Expectations
2869,1290,2023-06-30,1036,4.0,74.0,Exceeds Expectations
2870,1290,2023-12-31,1036,3.1,83.3,Meets Expectations
2871,1290,2024-06-30,1036,3.0,81.3,Meets Expectations
2872,1290,2024-12-31,1036,2.5,88.1,Meets Expectations
2873,1291,2016-12-31,1055,3.7,68.7,Exceeds Expectations
2874,1291,2017-06-30,1055,3.5,77.2,Exceeds Expectations
2875,1292,2018-12-31,1002,4.3,81.5,Exceeds Expectations
2876,1292,2019-06-30,1002,3.6,68.5,Exceeds Expectations
2877,1292,2019-12-31,1002,2.4,71.1,Below Expectations
2878,1292,2020-06-30,1002,4.3,94.7,Exceeds Expectations
2879,1292,2020-12-31,1002,4.3,100.0,Exceeds Expectations
2880,1292,2021-06-30,1002,4.1,87.1,Exceeds Expectations
2881,1292,2021-12-31,1002,4.4,96.6,Exceeds Expectations
2882,1292,2022-06-30,1002,3.4,86.2,Meets Expectations
2883,1292,2022-12-31,1002,3.9,98.0,Exceeds Expectations
2884,1293,2024-12-31,1017,3.1,91.3,Meets Expectations
2885,1294,2017-12-31,1018,3.9,81.1,Exceeds Expectations
2886,1294,2018-06-30,1018,3.9,69.8,Exceeds Expectations
2887,1294,2018-12-31,1018,3.0,68.4,Meets Expectations
2888,1294,2019-06-30,1018,3.4,86.1,Meets Expectations
2889,1294,2019-12-31,1018,3.1,83.4,Meets Expectations
2890,1294,2020-06-30,1018,3.0,85.7,Meets Expectations
2891,1294,2020-12-31,1018,4.1,96.2,Exceeds Expectations
2892,1294,2021-06-30,1018,3.0,88.4,Meets Expectations
2893,1294,2021-12-31,1018,3.6,78.4,Exceeds Expectations
2894,1294,2022-06-30,1018,3.3,86.9,Meets Expectations
2895,1294,2022-12-31,1018,3.7,77.7,Exceeds Expectations
2896,1294,2023-06-30,1018,3.0,73.7,Meets Expectations
2897,1294,2023-12-31,1018,2.9,75.9,Meets Expectations
2898,1294,2024-06-30,1018,2.4,76.6,Below Expectations
2899,1294,2024-12-31,1018,3.5,85.1,Exceeds Expectations
2900,1295,2019-12-31,1003,4.1,94.7,Exceeds Expectations
2901,1295,2020-06-30,1003,4.6,84.7,Exceptional
2902,1295,2020-12-31,1003,4.0,81.5,Exceeds Expectations
2903,1295,2021-06-30,1003,2.4,100.0,Below Expectations
2904,1295,2021-12-31,1003,3.7,100.0,Exceeds Expectations
2905,1295,2022-06-30,1003,4.7,76.3,Exceptional
2906,1295,2022-12-31,1003,2.9,83.3,Meets Expectations
2907,1295,2023-06-30,1003,3.7,100.0,Exceeds Expectations
2908,1295,2023-12-31,1003,4.1,77.6,Exceeds Expectations
2909,1295,2024-06-30,1003,3.2,88.3,Meets Expectations
2910,1295,2024-12-31,1003,3.2,98.7,Meets Expectations
2911,1296,2023-06-30,1013,3.1,87.3,Meets Expectations
2912,1296,2023-12-31,1013,2.4,88.7,Below Expectations
2913,1296,2024-06-30,1013,4.3,74.0,Exceeds Expectations
2914,1296,2024-12-31,1013,3.0,86.9,Meets Expectations
2915,1297,2017-12-31,1058,4.6,100.0,Exceptional
2916,1297,2018-06-30,1058,4.5,72.1,Exceptional
2917,1297,2018-12-31,1058,4.3,90.5,Exceeds Expectations
2918,1297,2019-06-30,1058,2.8,68.8,Meets Expectations
2919,1297,2019-12-31,1058,2.0,82.1,Below Expectations
2920,1297,2020-06-30,1058,2.3,79.6,Below Expectations
2921,1297,2020-12-31,1058,3.2,100.0,Meets Expectations
2922,1297,2021-06-30,1058,3.1,79.2,Meets Expectations
2923,1297,2021-12-31,1058,3.5,90.6,Exceeds Expectations
2924,1297,2022-06-30,1058,3.3,83.3,Meets Expectations
2925,1298,2021-06-30,1034,2.7,96.5,Meets Expectations
2926,1298,2021-12-31,1034,3.3,77.7,Meets Expectations
2927,1298,2022-06-30,1034,3.1,70.7,Meets Expectations
2928,1298,2022-12-31,1034,4.1,100.0,Exceeds Expectations
2929,1298,2023-06-30,1034,2.7,100.0,Meets Expectations
2930,1298,2023-12-31,1034,2.9,92.5,Meets Expectations
2931,1298,2024-06-30,1034,3.3,82.1,Meets Expectations
2932,1298,2024-12-31,1034,3.7,92.3,Exceeds Expectations
2933,1299,2020-06-30,1008,4.0,92.8,Exceeds Expectations
2934,1299,2020-12-31,1008,3.1,93.2,Meets Expectations
2935,1299,2021-06-30,1008,1.9,80.3,Below Expectations
2936,1299,2021-12-31,1008,3.7,100.0,Exceeds Expectations
2937,1299,2022-06-30,1008,3.2,85.1,Meets Expectations
2938,1299,2022-12-31,1008,3.4,80.0,Meets Expectations
2939,1299,2023-06-30,1008,3.1,86.9,Meets Expectations
2940,1299,2023-12-31,1008,4.1,51.5,Exceeds Expectations
2941,1299,2024-06-30,1008,2.1,89.5,Below Expectations
2942,1299,2024-12-31,1008,2.3,80.5,Below Expectations
2943,1300,2019-12-31,1036,3.5,84.6,Exceeds Expectations
2944,1300,2020-06-30,1036,3.1,94.8,Meets Expectations
2945,1300,2020-12-31,1036,2.0,83.9,Below Expectations
2946,1300,2021-06-30,1036,3.4,72.2,Meets Expectations
2947,1300,2021-12-31,1036,3.4,87.1,Meets Expectations
2948,1300,2022-06-30,1036,3.9,99.6,Exceeds Expectations
2949,1300,2022-12-31,1036,3.2,98.1,Meets Expectations
2950,1300,2023-06-30,1036,4.0,58.1,Exceeds Expectations
2951,1300,2023-12-31,1036,3.8,100.0,Exceeds Expectations
2952,1300,2024-06-30,1036,3.2,100.0,Meets Expectations
2953,1300,2024-12-31,1036,3.1,91.1,Meets Expectations
2954,1301,2022-12-31,1036,3.0,78.9,Meets Expectations
2955,1301,2023-06-30,1036,4.3,93.0,Exceeds Expectations
2956,1301,2023-12-31,1036,4.0,86.8,Exceeds Expectations
2957,1301,2024-06-30,1036,3.0,98.3,Meets Expectations
2958,1301,2024-12-31,1036,3.0,84.9,Meets Expectations
2959,1302,2017-12-31,1085,3.0,100.0,Meets Expectations
2960,1302,2018-06-30,1085,2.9,87.9,Meets Expectations
2961,1302,2018-12-31,1085,2.9,85.2,Meets Expectations
2962,1302,2019-06-30,1085,2.6,89.1,Meets Expectations
2963,1302,2019-12-31,1085,3.3,69.7,Meets Expectations
2964,1302,2020-06-30,1085,3.1,45.4,Meets Expectations
2965,1302,2020-12-31,1085,3.0,75.3,Meets Expectations
2966,1302,2021-06-30,1085,2.7,65.9,Meets Expectations
2967,1302,2021-12-31,1085,3.0,97.1,Meets Expectations
2968,1302,2022-06-30,1085,2.9,100.0,Meets Expectations
2969,1302,2022-12-31,1085,4.2,85.7,Exceeds Expectations
2970,1302,2023-06-30,1085,3.6,91.2,Exceeds Expectations
2971,1302,2023-12-31,1085,2.1,58.6,Below Expectations
2972,1302,2024-06-30,1085,3.5,100.0,Exceeds Expectations
2973,1302,2024-12-31,1085,2.5,80.4,Meets Expectations
2974,1303,2023-12-31,1020,4.2,97.4,Exceeds Expectations
2975,1303,2024-06-30,1020,3.7,81.5,Exceeds Expectations
2976,1303,2024-12-31,1020,3.2,89.0,Meets Expectations
2977,1304,2015-12-31,1019,4.1,100.0,Exceeds Expectations
2978,1304,2016-06-30,1019,3.4,97.7,Meets Expectations
2979,1304,2016-12-31,1019,3.6,96.1,Exceeds Expectations
2980,1304,2017-06-30,1019,4.8,89.8,Exceptional
2981,1304,2017-12-31,1019,2.9,78.5,Meets Expectations
2982,1304,2018-06-30,1019,3.5,88.1,Exceeds Expectations
2983,1304,2018-12-31,1019,3.3,89.1,Meets Expectations
2984,1304,2019-06-30,1019,2.3,88.7,Below Expectations
2985,1304,2019-12-31,1019,3.2,100.0,Meets Expectations
2986,1304,2020-06-30,1019,3.8,66.9,Exceeds Expectations
2987,1304,2020-12-31,1019,2.4,89.3,Below Expectations
2988,1304,2021-06-30,1019,3.3,96.1,Meets Expectations
2989,1304,2021-12-31,1019,3.7,73.0,Exceeds Expectations
2990,1304,2022-06-30,1019,2.6,90.6,Meets Expectations
2991,1304,2022-12-31,1019,3.0,89.4,Meets Expectations
2992,1304,2023-06-30,1019,3.2,79.0,Meets Expectations
2993,1304,2023-12-31,1019,4.6,79.1,Exceptional
2994,1304,2024-06-30,1019,3.8,73.5,Exceeds Expectations
2995,1304,2024-12-31,1019,3.3,82.7,Meets Expectations
2996,1305,2024-12-31,1003,2.8,73.8,Meets Expectations
2997,1306,2015-06-30,1008,3.9,89.4,Exceeds Expectations
2998,1306,2015-12-31,1008,4.2,83.4,Exceeds Expectations
2999,1306,2016-06-30,1008,2.0,72.6,Below Expectations
3000,1306,2016-12-31,1008,4.3,96.8,Exceeds Expectations
3001,1306,2017-06-30,1008,4.1,66.6,Exceeds Expectations
3002,1306,2017-12-31,1008,3.0,95.5,Meets Expectations
3003,1306,2018-06-30,1008,3.6,73.3,Exceeds Expectations
3004,1306,2018-12-31,1008,2.0,94.7,Below Expectations
3005,1306,2019-06-30,1008,2.9,79.5,Meets Expectations
3006,1306,2019-12-31,1008,3.3,97.0,Meets Expectations
3007,1306,2020-06-30,1008,4.2,87.5,Exceeds Expectations
3008,1306,2020-12-31,1008,2.3,76.2,Below Expectations
3009,1306,2021-06-30,1008,2.8,88.2,Meets Expectations
3010,1306,2021-12-31,1008,4.7,96.7,Exceptional
3011,1306,2022-06-30,1008,3.9,75.2,Exceeds Expectations
3012,1306,2022-12-31,1008,3.5,79.0,Exceeds Expectations
3013,1306,2023-06-30,1008,3.7,91.7,Exceeds Expectations
3014,1306,2023-12-31,1008,4.5,85.5,Exceptional
3015,1306,2024-06-30,1008,3.1,92.0,Meets Expectations
3016,1306,2024-12-31,1008,2.0,92.2,Below Expectations
3017,1307,2021-12-31,1034,2.4,91.4,Below Expectations
3018,1307,2022-06-30,1034,3.2,92.0,Meets Expectations
3019,1307,2022-12-31,1034,4.0,98.4,Exceeds Expectations
3020,1307,2023-06-30,1034,2.8,97.7,Meets Expectations
3021,1307,2023-12-31,1034,3.1,71.3,Meets Expectations
3022,1307,2024-06-30,1034,2.5,82.7,Meets Expectations
3023,1307,2024-12-31,1034,3.5,73.9,Exceeds Expectations
3024,1308,2023-12-31,1034,3.0,84.9,Meets Expectations
3025,1308,2024-06-30,1034,3.0,86.9,Meets Expectations
3026,1308,2024-12-31,1034,2.1,66.6,Below Expectations
3027,1309,2018-12-31,1025,3.6,100.0,Exceeds Expectations
3028,1309,2019-06-30,1025,2.9,60.9,Meets Expectations
3029,1309,2019-12-31,1025,3.1,79.9,Meets Expectations
3030,1309,2020-06-30,1025,3.5,83.3,Exceeds Expectations
3031,1309,2020-12-31,1025,3.6,76.8,Exceeds Expectations
3032,1309,2021-06-30,1025,2.4,84.7,Below Expectations
3033,1309,2021-12-31,1025,3.7,100.0,Exceeds Expectations
3034,1309,2022-06-30,1025,2.2,81.4,Below Expectations
3035,1309,2022-12-31,1025,3.3,94.6,Meets Expectations
3036,1309,2023-06-30,1025,3.9,94.9,Exceeds Expectations
3037,1309,2023-12-31,1025,3.0,80.5,Meets Expectations
3038,1309,2024-06-30,1025,3.3,73.2,Meets Expectations
3039,1309,2024-12-31,1025,3.2,79.3,Meets Expectations
3040,1310,2020-06-30,1005,3.4,89.8,Meets Expectations
3041,1310,2020-12-31,1005,3.3,72.6,Meets Expectations
3042,1310,2021-06-30,1005,3.0,87.1,Meets Expectations
3043,1310,2021-12-31,1005,4.2,82.6,Exceeds Expectations
3044,1310,2022-06-30,1005,2.4,100.0,Below Expectations
3045,1310,2022-12-31,1005,3.5,93.7,Exceeds Expectations
3046,1310,2023-06-30,1005,3.4,85.9,Meets Expectations
3047,1310,2023-12-31,1005,3.1,89.5,Meets Expectations
3048,1310,2024-06-30,1005,3.8,75.1,Exceeds Expectations
3049,1310,2024-12-31,1005,3.6,93.9,Exceeds Expectations
3050,1311,2023-06-30,1001,3.9,88.4,Exceeds Expectations
3051,1311,2023-12-31,1001,3.6,81.3,Exceeds Expectations
3052,1311,2024-06-30,1001,3.0,89.7,Meets Expectations
3053,1311,2024-12-31,1001,4.9,61.6,Exceptional
3054,1312,2023-06-30,1002,4.0,100.0,Exceeds Expectations
3055,1312,2023-12-31,1002,3.5,92.1,Exceeds Expectations
3056,1312,2024-06-30,1002,4.0,73.8,Exceeds Expectations
3057,1312,2024-12-31,1002,3.6,92.6,Exceeds Expectations
3058,1313,2024-06-30,1018,3.3,87.3,Meets Expectations
3059,1313,2024-12-31,1018,3.3,96.3,Meets Expectations
3060,1314,2015-06-30,1002,3.5,79.3,Exceeds Expectations
3061,1314,2015-12-31,1002,4.3,75.4,Exceeds Expectations
3062,1314,2016-06-30,1002,3.2,93.9,Meets Expectations
3063,1314,2016-12-31,1002,3.3,91.6,Meets Expectations
3064,1314,2017-06-30,1002,4.1,91.3,Exceeds Expectations
3065,1315,2016-12-31,1039,3.3,100.0,Meets Expectations
3066,1315,2017-06-30,1039,3.2,100.0,Meets Expectations
3067,1315,2017-12-31,1039,2.8,86.4,Meets Expectations
3068,1315,2018-06-30,1039,3.4,80.1,Meets Expectations
3069,1315,2018-12-31,1039,2.3,78.6,Below Expectations
3070,1315,2019-06-30,1039,3.8,100.0,Exceeds Expectations
3071,1315,2019-12-31,1039,3.2,93.4,Meets Expectations
3072,1315,2020-06-30,1039,3.9,92.3,Exceeds Expectations
3073,1315,2020-12-31,1039,3.6,89.9,Exceeds Expectations
3074,1315,2021-06-30,1039,4.1,83.4,Exceeds Expectations
3075,1315,2021-12-31,1039,3.4,67.8,Meets Expectations
3076,1315,2022-06-30,1039,3.6,93.1,Exceeds Expectations
3077,1315,2022-12-31,1039,3.1,89.9,Meets Expectations
3078,1315,2023-06-30,1039,2.7,77.0,Meets Expectations
3079,1315,2023-12-31,1039,2.9,88.3,Meets Expectations
3080,1315,2024-06-30,1039,3.3,74.5,Meets Expectations
3081,1315,2024-12-31,1039,2.8,71.4,Meets Expectations
3082,1316,2018-12-31,1018,2.6,82.5,Meets Expectations
3083,1316,2019-06-30,1018,3.5,69.5,Exceeds Expectations
3084,1316,2019-12-31,1018,3.8,91.0,Exceeds Expectations
3085,1316,2020-06-30,1018,4.2,85.2,Exceeds Expectations
3086,1316,2020-12-31,1018,3.6,76.3,Exceeds Expectations
3087,1316,2021-06-30,1018,4.4,83.0,Exceeds Expectations
3088,1316,2021-12-31,1018,3.5,76.9,Exceeds Expectations
3089,1316,2022-06-30,1018,3.1,100.0,Meets Expectations
3090,1316,2022-12-31,1018,3.9,100.0,Exceeds Expectations
3091,1316,2023-06-30,1018,3.5,95.9,Exceeds Expectations
3092,1316,2023-12-31,1018,2.0,90.4,Below Expectations
3093,1316,2024-06-30,1018,3.7,94.4,Exceeds Expectations
3094,1316,2024-12-31,1018,3.5,89.5,Exceeds Expectations
3095,1317,2021-12-31,1036,3.4,79.8,Meets Expectations
3096,1317,2022-06-30,1036,3.4,100.0,Meets Expectations
3097,1317,2022-12-31,1036,3.8,80.0,Exceeds Expectations
3098,1317,2023-06-30,1036,2.4,87.3,Below Expectations
3099,1317,2023-12-31,1036,3.7,74.5,Exceeds Expectations
3100,1317,2024-06-30,1036,3.6,92.1,Exceeds Expectations
3101,1317,2024-12-31,1036,4.6,91.5,Exceptional
3102,1318,2023-12-31,1018,3.9,89.1,Exceeds Expectations
3103,1318,2024-06-30,1018,2.8,91.4,Meets Expectations
3104,1318,2024-12-31,1018,3.3,69.0,Meets Expectations
3105,1319,2023-06-30,1027,3.5,86.8,Exceeds Expectations
3106,1319,2023-12-31,1027,3.7,70.0,Exceeds Expectations
3107,1319,2024-06-30,1027,2.4,95.4,Below Expectations
3108,1319,2024-12-31,1027,4.2,76.5,Exceeds Expectations
3109,1320,2020-06-30,1007,3.7,80.4,Exceeds Expectations
3110,1320,2020-12-31,1007,3.6,81.6,Exceeds Expectations
3111,1320,2021-06-30,1007,4.2,76.6,Exceeds Expectations
3112,1320,2021-12-31,1007,3.3,81.9,Meets Expectations
3113,1320,2022-06-30,1007,3.0,95.7,Meets Expectations
3114,1320,2022-12-31,1007,3.7,77.3,Exceeds Expectations
3115,1320,2023-06-30,1007,4.2,92.9,Exceeds Expectations
3116,1320,2023-12-31,1007,4.6,100.0,Exceptional
3117,1320,2024-06-30,1007,3.2,91.0,Meets Expectations
3118,1320,2024-12-31,1007,3.7,84.7,Exceeds Expectations
3119,1321,2019-12-31,1055,4.9,92.2,Exceptional
3120,1321,2020-06-30,1055,3.4,77.3,Meets Expectations
3121,1321,2020-12-31,1055,3.8,84.2,Exceeds Expectations
3122,1321,2021-06-30,1055,4.3,77.7,Exceeds Expectations
3123,1321,2021-12-31,1055,1.4,100.0,Unsatisfactory
3124,1321,2022-06-30,1055,4.5,61.4,Exceptional
3125,1322,2015-12-31,1037,3.2,80.5,Meets Expectations
3126,1322,2016-06-30,1037,3.8,98.5,Exceeds Expectations
3127,1322,2016-12-31,1037,3.8,78.9,Exceeds Expectations
3128,1322,2017-06-30,1037,3.1,70.6,Meets Expectations
3129,1322,2017-12-31,1037,3.5,87.5,Exceeds Expectations
3130,1322,2018-06-30,1037,2.7,87.8,Meets Expectations
3131,1322,2018-12-31,1037,2.7,96.1,Meets Expectations
3132,1322,2019-06-30,1037,2.2,61.5,Below Expectations
3133,1323,2021-06-30,1017,2.9,84.7,Meets Expectations
3134,1323,2021-12-31,1017,3.6,85.9,Exceeds Expectations
3135,1323,2022-06-30,1017,3.7,87.1,Exceeds Expectations
3136,1323,2022-12-31,1017,3.6,79.5,Exceeds Expectations
3137,1323,2023-06-30,1017,2.6,95.8,Meets Expectations
3138,1323,2023-12-31,1017,3.5,98.7,Exceeds Expectations
3139,1323,2024-06-30,1017,3.4,100.0,Meets Expectations
3140,1323,2024-12-31,1017,3.6,82.8,Exceeds Expectations
3141,1324,2019-12-31,1007,4.3,83.0,Exceeds Expectations
3142,1324,2020-06-30,1007,3.9,100.0,Exceeds Expectations
3143,1324,2020-12-31,1007,4.0,68.6,Exceeds Expectations
3144,1324,2021-06-30,1007,3.2,69.3,Meets Expectations
3145,1324,2021-12-31,1007,2.8,87.8,Meets Expectations
3146,1324,2022-06-30,1007,2.7,87.4,Meets Expectations
3147,1324,2022-12-31,1007,4.6,69.3,Exceptional
3148,1324,2023-06-30,1007,3.1,69.3,Meets Expectations
3149,1324,2023-12-31,1007,3.6,92.6,Exceeds Expectations
3150,1324,2024-06-30,1007,3.0,96.9,Meets Expectations
3151,1324,2024-12-31,1007,2.5,77.0,Meets Expectations
3152,1325,2018-06-30,1024,2.7,76.2,Meets Expectations
3153,1325,2018-12-31,1024,3.7,74.6,Exceeds Expectations
3154,1325,2019-06-30,1024,2.7,90.4,Meets Expectations
3155,1325,2019-12-31,1024,3.3,79.6,Meets Expectations
3156,1325,2020-06-30,1024,3.1,91.2,Meets Expectations
3157,1325,2020-12-31,1024,3.3,100.0,Meets Expectations
3158,1325,2021-06-30,1024,3.5,85.7,Exceeds Expectations
3159,1325,2021-12-31,1024,3.1,100.0,Meets Expectations
3160,1325,2022-06-30,1024,1.7,71.1,Below Expectations
3161,1325,2022-12-31,1024,2.7,100.0,Meets Expectations
3162,1325,2023-06-30,1024,3.3,60.6,Meets Expectations
3163,1325,2023-12-31,1024,2.2,81.1,Below Expectations
3164,1325,2024-06-30,1024,2.7,72.7,Meets Expectations
3165,1325,2024-12-31,1024,4.1,82.2,Exceeds Expectations
3166,1326,2022-06-30,1033,4.4,86.6,Exceeds Expectations
3167,1326,2022-12-31,1033,3.5,95.0,Exceeds Expectations
3168,1326,2023-06-30,1033,1.9,90.3,Below Expectations
3169,1326,2023-12-31,1033,4.2,86.5,Exceeds Expectations
3170,1326,2024-06-30,1033,4.1,67.3,Exceeds Expectations
3171,1326,2024-12-31,1033,3.7,87.7,Exceeds Expectations
3172,1327,2019-06-30,1037,3.2,96.5,Meets Expectations
3173,1327,2019-12-31,1037,3.0,75.0,Meets Expectations
3174,1327,2020-06-30,1037,3.7,76.6,Exceeds Expectations
3175,1327,2020-12-31,1037,3.5,86.6,Exceeds Expectations
3176,1327,2021-06-30,1037,3.7,62.0,Exceeds Expectations
3177,1327,2021-12-31,1037,3.1,93.3,Meets Expectations
3178,1327,2022-06-30,1037,1.4,84.6,Unsatisfactory
3179,1327,2022-12-31,1037,3.0,79.6,Meets Expectations
3180,1327,2023-06-30,1037,3.0,90.0,Meets Expectations
3181,1327,2023-12-31,1037,3.7,93.1,Exceeds Expectations
3182,1327,2024-06-30,1037,3.4,100.0,Meets Expectations
3183,1327,2024-12-31,1037,3.5,56.2,Exceeds Expectations
3184,1328,2015-12-31,1017,2.8,100.0,Meets Expectations
3185,1328,2016-06-30,1017,3.3,72.7,Meets Expectations
3186,1328,2016-12-31,1017,3.1,74.6,Meets Expectations
3187,1328,2017-06-30,1017,3.5,71.9,Exceeds Expectations
3188,1328,2017-12-31,1017,3.6,100.0,Exceeds Expectations
3189,1328,2018-06-30,1017,3.4,100.0,Meets Expectations
3190,1328,2018-12-31,1017,3.6,74.3,Exceeds Expectations
3191,1328,2019-06-30,1017,3.8,81.7,Exceeds Expectations
3192,1328,2019-12-31,1017,3.8,88.4,Exceeds Expectations
3193,1328,2020-06-30,1017,2.8,100.0,Meets Expectations
3194,1328,2020-12-31,1017,2.8,81.9,Meets Expectations
3195,1328,2021-06-30,1017,2.5,89.2,Meets Expectations
3196,1328,2021-12-31,1017,3.2,81.2,Meets Expectations
3197,1328,2022-06-30,1017,2.8,85.5,Meets Expectations
3198,1328,2022-12-31,1017,3.6,91.2,Exceeds Expectations
3199,1328,2023-06-30,1017,2.2,87.5,Below Expectations
3200,1328,2023-12-31,1017,4.2,75.8,Exceeds Expectations
3201,1328,2024-06-30,1017,2.3,77.2,Below Expectations
3202,1328,2024-12-31,1017,4.0,84.5,Exceeds Expectations
3203,1329,2018-12-31,1019,4.0,100.0,Exceeds Expectations
3204,1329,2019-06-30,1019,3.0,90.5,Meets Expectations
3205,1329,2019-12-31,1019,4.6,64.0,Exceptional
3206,1329,2020-06-30,1019,3.2,83.5,Meets Expectations
3207,1329,2020-12-31,1019,3.9,88.2,Exceeds Expectations
3208,1329,2021-06-30,1019,2.8,84.0,Meets Expectations
3209,1329,2021-12-31,1019,3.2,86.6,Meets Expectations
3210,1329,2022-06-30,1019,3.4,90.2,Meets Expectations
3211,1329,2022-12-31,1019,3.1,82.9,Meets Expectations
3212,1329,2023-06-30,1019,3.7,89.8,Exceeds Expectations
3213,1329,2023-12-31,1019,2.8,80.9,Meets Expectations
3214,1329,2024-06-30,1019,3.8,79.5,Exceeds Expectations
3215,1329,2024-12-31,1019,3.2,74.7,Meets Expectations
3216,1330,2022-12-31,1085,3.3,77.2,Meets Expectations
3217,1330,2023-06-30,1085,4.7,76.3,Exceptional
3218,1330,2023-12-31,1085,3.0,91.4,Meets Expectations
3219,1330,2024-06-30,1085,3.7,93.3,Exceeds Expectations
3220,1331,2023-12-31,1085,3.7,87.7,Exceeds Expectations
3221,1331,2024-06-30,1085,3.0,87.9,Meets Expectations
3222,1331,2024-12-31,1085,3.3,99.2,Meets Expectations
3223,1332,2024-06-30,1028,3.8,94.3,Exceeds Expectations
3224,1332,2024-12-31,1028,3.4,94.4,Meets Expectations
3225,1333,2018-12-31,1017,3.2,87.5,Meets Expectations
3226,1333,2019-06-30,1017,2.7,76.5,Meets Expectations
3227,1333,2019-12-31,1017,3.5,91.2,Exceeds Expectations
3228,1333,2020-06-30,1017,3.7,95.6,Exceeds Expectations
3229,1333,2020-12-31,1017,2.8,98.2,Meets Expectations
3230,1333,2021-06-30,1017,3.9,69.6,Exceeds Expectations
3231,1333,2021-12-31,1017,3.3,81.8,Meets Expectations
3232,1333,2022-06-30,1017,4.8,100.0,Exceptional
3233,1333,2022-12-31,1017,3.7,87.0,Exceeds Expectations
3234,1333,2023-06-30,1017,3.9,77.1,Exceeds Expectations
3235,1333,2023-12-31,1017,3.9,84.6,Exceeds Expectations
3236,1333,2024-06-30,1017,4.0,65.9,Exceeds Expectations
3237,1333,2024-12-31,1017,3.5,99.1,Exceeds Expectations
3238,1334,2016-12-31,1003,3.0,92.0,Meets Expectations
3239,1334,2017-06-30,1003,2.8,83.1,Meets Expectations
3240,1334,2017-12-31,1003,2.3,95.5,Below Expectations
3241,1334,2018-06-30,1003,2.5,92.6,Meets Expectations
3242,1334,2018-12-31,1003,3.0,69.8,Meets Expectations
3243,1334,2019-06-30,1003,3.7,82.5,Exceeds Expectations
3244,1334,2019-12-31,1003,2.5,87.7,Meets Expectations
3245,1334,2020-06-30,1003,3.8,87.1,Exceeds Expectations
3246,1334,2020-12-31,1003,3.5,83.4,Exceeds Expectations
3247,1334,2021-06-30,1003,3.4,97.4,Meets Expectations
3248,1334,2021-12-31,1003,3.2,66.0,Meets Expectations
3249,1334,2022-06-30,1003,2.0,99.7,Below Expectations
3250,1334,2022-12-31,1003,3.6,72.1,Exceeds Expectations
3251,1334,2023-06-30,1003,3.8,76.3,Exceeds Expectations
3252,1334,2023-12-31,1003,4.1,81.7,Exceeds Expectations
3253,1334,2024-06-30,1003,3.0,92.9,Meets Expectations
3254,1334,2024-12-31,1003,3.2,82.2,Meets Expectations
3255,1335,2018-12-31,1020,3.4,100.0,Meets Expectations
3256,1335,2019-06-30,1020,3.9,91.9,Exceeds Expectations
3257,1335,2019-12-31,1020,3.7,78.0,Exceeds Expectations
3258,1335,2020-06-30,1020,2.7,100.0,Meets Expectations
3259,1335,2020-12-31,1020,4.6,100.0,Exceptional
3260,1335,2021-06-30,1020,4.0,97.9,Exceeds Expectations
