attendance_id,employee_id,year,month,working_days,days_present,days_absent,days_wfh,overtime_hours
36052,1860,2023,12,21,21,0,8,2.8
36053,1860,2024,1,23,21,2,2,4.7
36054,1860,2024,2,21,21,0,2,11.4
36055,1860,2024,3,21,21,0,2,2.6
36056,1860,2024,4,22,20,2,1,0.4
36057,1860,2024,5,23,21,2,1,4.8
36058,1860,2024,6,20,18,2,2,1.4
36059,1860,2024,7,23,21,2,4,9.7
36060,1860,2024,8,22,21,1,5,8.2
36061,1860,2024,9,21,20,1,3,11.6
36062,1860,2024,10,23,21,2,8,11.1
36063,1860,2024,11,21,20,1,4,3.0
36064,1860,2024,12,22,21,1,4,9.2
36065,1861,2024,2,21,19,2,0,8.4
36066,1861,2024,3,21,21,0,7,1.9
36067,1861,2024,4,22,20,2,6,2.1
36068,1861,2024,5,23,23,0,5,11.6
36069,1861,2024,6,20,20,0,3,2.6
36070,1861,2024,7,23,22,1,4,6.0
36071,1861,2024,8,22,21,1,8,1.2
36072,1861,2024,9,21,21,0,5,0.9
36073,1861,2024,10,23,21,2,0,11.8
36074,1861,2024,11,21,21,0,3,2.2
36075,1861,2024,12,22,20,2,6,2.7
36076,1862,2022,2,20,18,2,8,9.0
36077,1862,2022,3,23,21,2,7,10.9
36078,1862,2022,4,21,19,2,3,10.8
36079,1862,2022,5,22,21,1,6,1.7
36080,1862,2022,6,22,22,0,0,8.3
36081,1862,2022,7,21,19,2,6,1.0
36082,1862,2022,8,23,21,2,3,7.3
36083,1862,2022,9,22,20,2,1,8.5
36084,1862,2022,10,21,19,2,7,7.8
36085,1862,2022,11,22,22,0,10,5.4
36086,1862,2022,12,22,21,1,3,2.2
36087,1862,2023,1,22,22,0,5,8.6
36088,1862,2023,2,20,18,2,3,11.8
36089,1862,2023,3,23,22,1,10,9.3
36090,1862,2023,4,20,20,0,0,9.8
36091,1862,2023,5,23,23,0,1,3.6
36092,1862,2023,6,22,22,0,10,4.0
36093,1862,2023,7,21,19,2,10,5.3
36094,1862,2023,8,23,21,2,6,0.8
36095,1862,2023,9,21,19,2,6,7.0
36096,1862,2023,10,22,21,1,1,0.7
36097,1862,2023,11,22,21,1,5,5.9
36098,1862,2023,12,21,21,0,2,1.0
36099,1862,2024,1,23,22,1,7,9.3
36100,1862,2024,2,21,19,2,5,9.5
36101,1862,2024,3,21,21,0,9,8.3
36102,1862,2024,4,22,22,0,9,7.1
36103,1862,2024,5,23,21,2,6,4.6
36104,1862,2024,6,20,18,2,0,7.6
36105,1862,2024,7,23,23,0,8,6.9
36106,1862,2024,8,22,22,0,3,11.2
36107,1862,2024,9,21,19,2,4,10.8
36108,1862,2024,10,23,22,1,0,2.0
36109,1862,2024,11,21,21,0,1,0.4
36110,1862,2024,12,22,22,0,9,3.6
36111,1863,2020,1,23,22,1,8,1.5
36112,1863,2020,2,20,20,0,10,10.5
36113,1863,2020,3,22,21,1,10,0.5
36114,1863,2020,4,22,21,1,9,4.2
36115,1863,2020,5,21,21,0,0,11.4
36116,1863,2020,6,22,21,1,1,7.1
36117,1863,2020,7,23,22,1,0,4.3
36118,1863,2020,8,21,21,0,9,0.8
36119,1863,2020,9,22,22,0,6,9.1
36120,1863,2020,10,22,22,0,9,4.7
36121,1863,2020,11,21,20,1,5,10.3
36122,1863,2020,12,23,23,0,2,3.0
36123,1863,2021,1,21,19,2,1,10.0
36124,1863,2021,2,20,18,2,5,9.1
36125,1863,2021,3,23,22,1,3,0.9
36126,1863,2021,4,22,22,0,0,4.5
36127,1863,2021,5,21,21,0,6,8.1
36128,1863,2021,6,22,22,0,3,9.0
36129,1863,2021,7,22,20,2,5,6.9
36130,1863,2021,8,22,21,1,2,1.5
36131,1863,2021,9,22,20,2,3,10.2
36132,1863,2021,10,21,21,0,6,2.6
36133,1863,2021,11,22,22,0,7,7.5
36134,1863,2021,12,23,23,0,5,8.5
36135,1863,2022,1,21,19,2,3,1.1
36136,1863,2022,2,20,18,2,5,4.7
36137,1863,2022,3,23,21,2,4,8.0
36138,1863,2022,4,21,19,2,5,12.0
36139,1863,2022,5,22,21,1,7,1.0
36140,1863,2022,6,22,20,2,7,11.1
36141,1863,2022,7,21,20,1,8,8.2
36142,1863,2022,8,23,22,1,0,1.3
36143,1863,2022,9,22,21,1,2,9.9
36144,1863,2022,10,21,20,1,9,3.0
36145,1863,2022,11,22,22,0,1,3.4
36146,1863,2022,12,22,22,0,9,7.5
36147,1863,2023,1,22,21,1,5,10.5
36148,1863,2023,2,20,19,1,9,4.6
36149,1863,2023,3,23,23,0,8,8.4
36150,1863,2023,4,20,19,1,7,8.0
36151,1863,2023,5,23,22,1,7,11.1
36152,1863,2023,6,22,20,2,3,6.7
36153,1863,2023,7,21,20,1,9,4.3
36154,1863,2023,8,23,23,0,7,6.2
36155,1863,2023,9,21,21,0,9,5.8
36156,1863,2023,10,22,20,2,4,8.2
36157,1863,2023,11,22,22,0,5,6.7
36158,1863,2023,12,21,20,1,8,2.7
36159,1863,2024,1,23,23,0,6,12.0
36160,1863,2024,2,21,19,2,9,7.3
36161,1863,2024,3,21,19,2,2,7.8
36162,1863,2024,4,22,22,0,6,10.1
36163,1863,2024,5,23,22,1,0,5.9
36164,1863,2024,6,20,19,1,2,11.6
36165,1863,2024,7,23,23,0,8,7.2
36166,1863,2024,8,22,21,1,7,1.8
36167,1863,2024,9,21,19,2,7,10.4
36168,1863,2024,10,23,21,2,10,11.6
36169,1863,2024,11,21,21,0,7,5.0
36170,1863,2024,12,22,21,1,10,0.5
36171,1864,2020,11,21,20,1,10,7.1
36172,1864,2020,12,23,22,1,9,6.9
36173,1864,2021,1,21,21,0,6,4.6
36174,1864,2021,2,20,20,0,10,11.1
36175,1864,2021,3,23,21,2,4,0.0
36176,1864,2021,4,22,22,0,1,0.8
36177,1864,2021,5,21,19,2,0,6.9
36178,1864,2021,6,22,20,2,1,10.4
36179,1864,2021,7,22,21,1,8,4.7
36180,1864,2021,8,22,20,2,10,9.2
36181,1864,2021,9,22,21,1,9,8.7
36182,1864,2021,10,21,20,1,10,0.6
36183,1864,2021,11,22,22,0,4,8.5
36184,1864,2021,12,23,22,1,5,10.6
36185,1864,2022,1,21,21,0,4,2.8
36186,1864,2022,2,20,19,1,5,1.7
36187,1864,2022,3,23,23,0,1,8.9
36188,1864,2022,4,21,20,1,5,4.7
36189,1864,2022,5,22,22,0,4,4.4
36190,1864,2022,6,22,21,1,6,7.5
36191,1864,2022,7,21,19,2,4,11.0
36192,1864,2022,8,23,22,1,2,1.7
36193,1864,2022,9,22,22,0,2,4.0
36194,1864,2022,10,21,19,2,1,8.7
36195,1864,2022,11,22,22,0,6,0.6
36196,1864,2022,12,22,21,1,5,8.5
36197,1864,2023,1,22,22,0,8,8.5
36198,1864,2023,2,20,19,1,5,9.2
36199,1864,2023,3,23,23,0,2,9.0
36200,1864,2023,4,20,18,2,10,0.0
36201,1864,2023,5,23,23,0,8,2.6
36202,1864,2023,6,22,21,1,9,9.7
36203,1864,2023,7,21,19,2,4,6.1
36204,1864,2023,8,23,23,0,6,4.9
36205,1864,2023,9,21,19,2,0,3.0
36206,1864,2023,10,22,22,0,0,10.3
36207,1864,2023,11,22,21,1,0,4.5
36208,1864,2023,12,21,21,0,2,10.3
36209,1864,2024,1,23,23,0,2,8.4
36210,1864,2024,2,21,19,2,0,0.8
36211,1864,2024,3,21,21,0,10,4.0
36212,1864,2024,4,22,21,1,1,11.9
36213,1864,2024,5,23,21,2,3,10.7
36214,1864,2024,6,20,19,1,0,1.8
36215,1864,2024,7,23,21,2,4,2.9
36216,1864,2024,8,22,21,1,3,6.9
36217,1864,2024,9,21,21,0,2,3.6
36218,1864,2024,10,23,23,0,2,4.6
36219,1864,2024,11,21,20,1,8,9.6
36220,1864,2024,12,22,21,1,5,9.3
36221,1865,2024,3,21,21,0,5,9.5
36222,1865,2024,4,22,22,0,0,7.2
36223,1865,2024,5,23,21,2,4,1.3
36224,1865,2024,6,20,19,1,9,1.4
36225,1865,2024,7,23,21,2,3,3.5
36226,1865,2024,8,22,22,0,9,8.1
36227,1865,2024,9,21,20,1,2,8.7
36228,1865,2024,10,23,23,0,10,9.9
36229,1865,2024,11,21,19,2,6,8.4
36230,1866,2020,1,23,21,2,4,3.7
36231,1866,2020,2,20,19,1,4,0.3
36232,1866,2020,3,22,21,1,8,2.3
36233,1866,2020,4,22,22,0,4,10.0
36234,1866,2020,5,21,21,0,2,2.5
36235,1866,2020,6,22,20,2,0,10.6
36236,1866,2020,7,23,22,1,9,1.0
36237,1866,2020,8,21,20,1,9,4.1
36238,1866,2020,9,22,22,0,9,7.3
36239,1866,2020,10,22,21,1,7,0.1
36240,1866,2020,11,21,19,2,5,5.6
36241,1866,2020,12,23,21,2,3,5.6
36242,1866,2021,1,21,20,1,6,0.0
36243,1866,2021,2,20,20,0,7,0.0
36244,1866,2021,3,23,22,1,10,10.9
36245,1866,2021,4,22,21,1,3,0.6
36246,1866,2021,5,21,20,1,7,11.7
36247,1866,2021,6,22,22,0,9,10.3
36248,1866,2021,7,22,20,2,3,4.7
36249,1866,2021,8,22,21,1,1,4.6
36250,1866,2021,9,22,22,0,10,8.7
36251,1866,2021,10,21,20,1,7,11.0
36252,1866,2021,11,22,22,0,9,10.1
36253,1866,2021,12,23,21,2,6,4.7
36254,1866,2022,1,21,21,0,4,12.0
36255,1866,2022,2,20,18,2,2,1.3
36256,1866,2022,3,23,23,0,10,10.8
36257,1866,2022,4,21,20,1,2,3.5
36258,1866,2022,5,22,20,2,3,4.7
36259,1866,2022,6,22,21,1,1,1.4
36260,1866,2022,7,21,20,1,2,0.5
36261,1866,2022,8,23,21,2,1,2.1
36262,1866,2022,9,22,22,0,1,8.8
36263,1866,2022,10,21,19,2,10,2.2
36264,1866,2022,11,22,20,2,2,7.1
36265,1866,2022,12,22,20,2,1,11.0
36266,1866,2023,1,22,22,0,4,3.2
36267,1866,2023,2,20,20,0,9,6.5
36268,1866,2023,3,23,22,1,9,8.9
36269,1866,2023,4,20,20,0,7,2.0
36270,1866,2023,5,23,21,2,5,10.8
36271,1866,2023,6,22,20,2,4,9.5
36272,1866,2023,7,21,20,1,9,9.6
36273,1866,2023,8,23,23,0,1,1.6
36274,1866,2023,9,21,19,2,0,1.9
36275,1866,2023,10,22,20,2,3,2.9
36276,1866,2023,11,22,21,1,6,1.3
36277,1866,2023,12,21,19,2,9,6.6
36278,1866,2024,1,23,22,1,9,9.2
36279,1866,2024,2,21,21,0,9,10.7
36280,1866,2024,3,21,20,1,4,4.6
36281,1866,2024,4,22,21,1,7,1.3
36282,1866,2024,5,23,23,0,0,5.2
36283,1866,2024,6,20,19,1,2,8.6
36284,1866,2024,7,23,21,2,0,6.7
36285,1866,2024,8,22,22,0,2,3.1
36286,1866,2024,9,21,20,1,2,10.4
36287,1866,2024,10,23,21,2,5,9.9
36288,1866,2024,11,21,21,0,3,4.0
36289,1866,2024,12,22,22,0,0,10.1
36290,1867,2022,6,22,20,2,1,4.7
36291,1867,2022,7,21,21,0,7,0.9
36292,1867,2022,8,23,23,0,2,8.3
36293,1867,2022,9,22,21,1,3,4.8
36294,1867,2022,10,21,21,0,7,9.2
36295,1867,2022,11,22,21,1,6,3.6
36296,1867,2022,12,22,22,0,1,3.3
36297,1867,2023,1,22,22,0,5,0.4
36298,1867,2023,2,20,18,2,6,7.5
36299,1867,2023,3,23,21,2,6,10.2
36300,1867,2023,4,20,20,0,5,4.6
36301,1867,2023,5,23,21,2,0,8.7
36302,1867,2023,6,22,22,0,7,3.0
36303,1867,2023,7,21,20,1,1,5.2
36304,1867,2023,8,23,22,1,1,2.6
36305,1867,2023,9,21,21,0,5,2.1
36306,1867,2023,10,22,22,0,0,4.1
36307,1867,2023,11,22,22,0,6,6.3
36308,1867,2023,12,21,20,1,2,10.7
36309,1867,2024,1,23,23,0,10,0.3
36310,1867,2024,2,21,20,1,3,2.9
36311,1867,2024,3,21,21,0,6,1.1
36312,1867,2024,4,22,22,0,6,11.7
36313,1867,2024,5,23,23,0,3,9.9
36314,1867,2024,6,20,19,1,7,0.8
36315,1867,2024,7,23,22,1,8,1.9
36316,1867,2024,8,22,20,2,7,11.9
36317,1867,2024,9,21,21,0,0,11.5
36318,1867,2024,10,23,21,2,3,0.1
36319,1867,2024,11,21,20,1,10,2.9
36320,1867,2024,12,22,20,2,7,2.2
36321,1868,2020,1,23,23,0,5,1.1
36322,1868,2020,2,20,19,1,1,2.2
36323,1868,2020,3,22,22,0,3,10.4
36324,1868,2020,4,22,20,2,10,5.1
36325,1868,2020,5,21,19,2,5,4.8
36326,1868,2020,6,22,22,0,9,5.7
36327,1868,2020,7,23,23,0,7,6.8
36328,1868,2020,8,21,21,0,0,1.2
36329,1868,2020,9,22,20,2,0,6.4
36330,1868,2020,10,22,21,1,4,3.2
36331,1868,2020,11,21,20,1,10,8.4
36332,1868,2020,12,23,21,2,0,9.7
36333,1868,2021,1,21,21,0,6,0.5
36334,1868,2021,2,20,20,0,1,1.3
36335,1868,2021,3,23,23,0,8,6.9
36336,1868,2021,4,22,21,1,10,1.1
36337,1868,2021,5,21,19,2,1,1.3
36338,1868,2021,6,22,21,1,8,2.6
36339,1868,2021,7,22,20,2,7,3.7
36340,1868,2021,8,22,20,2,0,8.3
36341,1868,2021,9,22,20,2,2,6.8
36342,1868,2021,10,21,19,2,6,1.9
36343,1868,2021,11,22,22,0,0,0.1
36344,1868,2021,12,23,22,1,3,4.0
36345,1868,2022,1,21,19,2,5,5.7
36346,1868,2022,2,20,18,2,10,6.1
36347,1868,2022,3,23,23,0,2,1.6
36348,1868,2022,4,21,21,0,10,5.9
36349,1868,2022,5,22,20,2,10,2.0
36350,1868,2022,6,22,21,1,6,8.2
36351,1868,2022,7,21,19,2,0,6.0
36352,1868,2022,8,23,21,2,8,8.4
36353,1868,2022,9,22,21,1,3,6.1
36354,1868,2022,10,21,19,2,1,7.1
36355,1868,2022,11,22,21,1,7,7.5
36356,1868,2022,12,22,22,0,9,0.0
36357,1868,2023,1,22,21,1,10,6.0
36358,1868,2023,2,20,20,0,2,8.4
36359,1868,2023,3,23,21,2,7,11.2
36360,1868,2023,4,20,19,1,5,10.5
36361,1868,2023,5,23,22,1,4,0.4
36362,1868,2023,6,22,20,2,8,4.1
36363,1868,2023,7,21,19,2,6,11.8
36364,1868,2023,8,23,22,1,6,1.2
36365,1868,2023,9,21,21,0,1,10.8
36366,1868,2023,10,22,20,2,10,7.5
36367,1868,2023,11,22,21,1,7,4.8
36368,1868,2023,12,21,20,1,5,11.4
36369,1868,2024,1,23,22,1,9,0.2
36370,1868,2024,2,21,20,1,5,6.9
36371,1868,2024,3,21,20,1,0,4.7
36372,1868,2024,4,22,20,2,6,0.4
36373,1868,2024,5,23,21,2,2,6.9
36374,1868,2024,6,20,18,2,6,9.4
36375,1868,2024,7,23,22,1,0,11.4
36376,1868,2024,8,22,21,1,6,5.5
36377,1868,2024,9,21,20,1,8,4.9
36378,1868,2024,10,23,21,2,7,0.5
36379,1868,2024,11,21,19,2,3,9.2
36380,1868,2024,12,22,21,1,4,0.8
36381,1869,2020,1,23,23,0,8,3.7
36382,1869,2020,2,20,19,1,6,3.4
36383,1869,2020,3,22,20,2,2,0.0
36384,1869,2020,4,22,20,2,2,6.6
36385,1869,2020,5,21,21,0,4,1.2
36386,1869,2020,6,22,20,2,7,4.9
36387,1869,2020,7,23,22,1,9,8.0
36388,1869,2020,8,21,19,2,10,6.2
36389,1869,2020,9,22,21,1,2,1.9
36390,1869,2020,10,22,21,1,7,5.4
36391,1869,2020,11,21,19,2,0,0.9
36392,1869,2020,12,23,21,2,3,0.9
36393,1869,2021,1,21,20,1,7,5.7
36394,1869,2021,2,20,19,1,8,4.4
36395,1869,2021,3,23,23,0,1,7.9
36396,1869,2021,4,22,21,1,2,4.7
36397,1869,2021,5,21,19,2,1,11.7
36398,1869,2021,6,22,21,1,3,8.6
36399,1869,2021,7,22,21,1,6,1.7
36400,1869,2021,8,22,21,1,6,10.1
36401,1869,2021,9,22,22,0,10,5.6
36402,1869,2021,10,21,19,2,4,9.8
36403,1869,2021,11,22,20,2,3,0.1
36404,1869,2021,12,23,22,1,6,1.9
36405,1869,2022,1,21,21,0,10,10.2
36406,1869,2022,2,20,19,1,8,6.9
36407,1869,2022,3,23,21,2,9,3.2
36408,1869,2022,4,21,21,0,7,7.8
36409,1869,2022,5,22,22,0,4,11.2
36410,1869,2022,6,22,22,0,7,11.1
36411,1869,2022,7,21,19,2,7,2.8
36412,1869,2022,8,23,23,0,1,8.3
36413,1869,2022,9,22,22,0,0,2.6
36414,1869,2022,10,21,21,0,10,11.6
36415,1869,2022,11,22,21,1,8,6.6
36416,1869,2022,12,22,21,1,0,1.7
36417,1869,2023,1,22,21,1,5,9.0
36418,1869,2023,2,20,20,0,5,6.8
36419,1869,2023,3,23,23,0,2,3.2
36420,1869,2023,4,20,19,1,2,9.6
36421,1869,2023,5,23,22,1,0,0.8
36422,1869,2023,6,22,22,0,0,8.9
36423,1869,2023,7,21,20,1,3,10.9
36424,1869,2023,8,23,22,1,3,1.1
36425,1869,2023,9,21,21,0,3,5.7
36426,1869,2023,10,22,21,1,3,8.1
36427,1869,2023,11,22,22,0,7,7.5
36428,1869,2023,12,21,21,0,8,9.7
36429,1869,2024,1,23,21,2,6,0.9
36430,1869,2024,2,21,21,0,3,3.9
36431,1869,2024,3,21,20,1,9,11.0
36432,1869,2024,4,22,21,1,0,11.5
36433,1869,2024,5,23,21,2,8,1.4
36434,1869,2024,6,20,20,0,1,6.2
36435,1869,2024,7,23,22,1,9,5.5
36436,1869,2024,8,22,21,1,10,0.0
36437,1869,2024,9,21,21,0,1,3.5
36438,1869,2024,10,23,23,0,3,5.3
36439,1869,2024,11,21,21,0,9,7.4
36440,1869,2024,12,22,22,0,8,8.1
36441,1870,2020,1,23,23,0,4,9.8
36442,1870,2020,2,20,20,0,4,8.4
36443,1870,2020,3,22,20,2,5,4.0
36444,1870,2020,4,22,22,0,6,8.0
36445,1870,2020,5,21,21,0,9,3.7
36446,1870,2020,6,22,22,0,8,3.9
36447,1870,2020,7,23,23,0,0,5.3
36448,1870,2020,8,21,21,0,3,6.4
36449,1870,2020,9,22,20,2,4,10.7
36450,1870,2020,10,22,22,0,10,0.2
36451,1870,2020,11,21,20,1,8,7.6
36452,1870,2020,12,23,22,1,4,6.6
36453,1870,2021,1,21,20,1,0,9.6
36454,1870,2021,2,20,18,2,5,8.7
36455,1870,2021,3,23,22,1,7,4.8
36456,1870,2021,4,22,20,2,4,1.0
36457,1870,2021,5,21,19,2,1,9.7
36458,1870,2021,6,22,20,2,5,4.7
36459,1870,2021,7,22,21,1,9,7.2
36460,1870,2021,8,22,20,2,6,8.2
36461,1870,2021,9,22,22,0,5,6.4
36462,1870,2021,10,21,20,1,6,8.8
36463,1870,2021,11,22,21,1,1,1.8
36464,1870,2021,12,23,21,2,0,0.7
36465,1870,2022,1,21,21,0,3,3.6
36466,1870,2022,2,20,18,2,1,2.5
36467,1870,2022,3,23,21,2,3,8.0
36468,1870,2022,4,21,20,1,0,2.6
36469,1870,2022,5,22,22,0,8,10.1
36470,1870,2022,6,22,21,1,3,6.0
36471,1870,2022,7,21,19,2,8,2.7
36472,1870,2022,8,23,21,2,8,0.4
36473,1871,2020,1,23,21,2,0,7.0
36474,1871,2020,2,20,20,0,8,11.9
36475,1871,2020,3,22,21,1,4,5.9
36476,1871,2020,4,22,21,1,9,6.6
36477,1871,2020,5,21,19,2,1,1.7
36478,1871,2020,6,22,21,1,10,3.9
36479,1871,2020,7,23,21,2,0,1.4
36480,1871,2020,8,21,20,1,4,5.5
36481,1871,2020,9,22,20,2,7,11.9
36482,1871,2020,10,22,20,2,2,11.7
36483,1871,2020,11,21,20,1,3,8.6
36484,1871,2020,12,23,21,2,2,11.5
36485,1871,2021,1,21,19,2,3,9.8
36486,1871,2021,2,20,20,0,8,9.6
36487,1871,2021,3,23,21,2,10,5.7
36488,1871,2021,4,22,22,0,10,2.8
36489,1871,2021,5,21,19,2,2,1.1
36490,1871,2021,6,22,22,0,6,9.8
36491,1871,2021,7,22,22,0,7,1.4
36492,1871,2021,8,22,22,0,0,0.6
36493,1871,2021,9,22,20,2,9,11.7
36494,1871,2021,10,21,20,1,1,8.3
36495,1871,2021,11,22,22,0,2,6.4
36496,1871,2021,12,23,21,2,6,6.5
36497,1871,2022,1,21,20,1,1,10.8
36498,1871,2022,2,20,19,1,5,3.4
36499,1871,2022,3,23,23,0,8,6.3
36500,1871,2022,4,21,21,0,1,0.7
36501,1871,2022,5,22,22,0,6,3.5
36502,1871,2022,6,22,21,1,7,0.9
36503,1871,2022,7,21,21,0,7,5.0
36504,1871,2022,8,23,21,2,5,2.7
36505,1871,2022,9,22,22,0,6,6.2
36506,1871,2022,10,21,21,0,8,11.9
36507,1871,2022,11,22,20,2,1,9.2
36508,1871,2022,12,22,20,2,2,2.9
36509,1871,2023,1,22,22,0,5,11.7
36510,1871,2023,2,20,18,2,6,3.9
36511,1871,2023,3,23,23,0,4,10.0
36512,1871,2023,4,20,19,1,4,11.4
36513,1871,2023,5,23,22,1,6,4.3
36514,1871,2023,6,22,20,2,2,0.4
36515,1871,2023,7,21,20,1,10,0.1
36516,1871,2023,8,23,23,0,0,8.4
36517,1871,2023,9,21,21,0,1,8.3
36518,1871,2023,10,22,21,1,1,8.4
36519,1871,2023,11,22,21,1,10,2.4
36520,1871,2023,12,21,21,0,8,3.0
36521,1871,2024,1,23,21,2,0,0.8
36522,1871,2024,2,21,20,1,5,1.9
36523,1871,2024,3,21,21,0,6,8.0
36524,1871,2024,4,22,20,2,4,1.8
36525,1871,2024,5,23,21,2,9,10.3
36526,1871,2024,6,20,20,0,8,4.2
36527,1871,2024,7,23,22,1,5,1.7
36528,1871,2024,8,22,21,1,10,8.0
36529,1871,2024,9,21,20,1,1,5.9
36530,1871,2024,10,23,21,2,4,5.6
36531,1871,2024,11,21,20,1,9,11.8
36532,1871,2024,12,22,21,1,1,10.2
36533,1872,2023,8,23,23,0,6,4.3
36534,1872,2023,9,21,20,1,6,7.9
36535,1872,2023,10,22,22,0,8,5.8
36536,1872,2023,11,22,20,2,1,2.6
36537,1872,2023,12,21,19,2,7,4.2
36538,1872,2024,1,23,23,0,8,12.0
36539,1872,2024,2,21,21,0,2,6.0
36540,1872,2024,3,21,20,1,2,10.3
36541,1872,2024,4,22,22,0,0,5.0
36542,1872,2024,5,23,21,2,5,5.1
36543,1872,2024,6,20,19,1,3,10.1
36544,1872,2024,7,23,21,2,7,7.1
36545,1872,2024,8,22,22,0,10,11.3
36546,1872,2024,9,21,20,1,6,2.9
36547,1872,2024,10,23,21,2,10,10.0
36548,1872,2024,11,21,21,0,3,3.9
36549,1872,2024,12,22,22,0,3,7.0
36550,1873,2022,10,21,20,1,4,10.5
36551,1873,2022,11,22,22,0,5,7.1
36552,1873,2022,12,22,21,1,9,9.7
36553,1873,2023,1,22,22,0,1,3.5
36554,1873,2023,2,20,19,1,0,3.0
36555,1873,2023,3,23,23,0,8,2.2
36556,1873,2023,4,20,18,2,0,4.4
36557,1873,2023,5,23,21,2,9,9.9
36558,1873,2023,6,22,21,1,5,6.3
36559,1873,2023,7,21,20,1,4,2.5
36560,1873,2023,8,23,22,1,1,5.6
36561,1873,2023,9,21,19,2,10,0.3
36562,1873,2023,10,22,21,1,3,6.1
36563,1873,2023,11,22,20,2,9,8.5
36564,1873,2023,12,21,21,0,5,5.0
36565,1873,2024,1,23,22,1,6,3.9
36566,1873,2024,2,21,21,0,3,8.9
36567,1873,2024,3,21,20,1,7,2.4
36568,1873,2024,4,22,20,2,2,9.2
36569,1873,2024,5,23,22,1,8,10.3
36570,1873,2024,6,20,18,2,7,1.7
36571,1873,2024,7,23,23,0,8,3.0
36572,1873,2024,8,22,22,0,2,10.9
36573,1873,2024,9,21,21,0,1,2.7
36574,1873,2024,10,23,22,1,5,9.7
36575,1873,2024,11,21,21,0,4,3.4
36576,1874,2023,10,22,21,1,4,11.6
36577,1874,2023,11,22,22,0,7,6.8
36578,1874,2023,12,21,19,2,4,5.1
36579,1874,2024,1,23,23,0,9,2.1
36580,1874,2024,2,21,20,1,3,5.7
36581,1874,2024,3,21,20,1,10,2.5
36582,1874,2024,4,22,22,0,9,1.9
36583,1874,2024,5,23,23,0,6,6.0
36584,1874,2024,6,20,20,0,5,4.6
36585,1874,2024,7,23,22,1,2,2.3
36586,1874,2024,8,22,20,2,7,6.0
36587,1874,2024,9,21,21,0,4,2.3
36588,1874,2024,10,23,23,0,0,10.8
36589,1874,2024,11,21,21,0,8,11.6
36590,1874,2024,12,22,21,1,7,4.2
36591,1875,2020,1,23,22,1,9,5.5
36592,1875,2020,2,20,19,1,6,6.9
36593,1875,2020,3,22,21,1,7,1.5
36594,1875,2020,4,22,22,0,1,8.7
36595,1875,2020,5,21,19,2,2,7.9
36596,1875,2020,6,22,20,2,8,9.0
36597,1875,2020,7,23,23,0,6,7.8
36598,1875,2020,8,21,20,1,0,5.5
36599,1875,2020,9,22,20,2,10,3.5
36600,1875,2020,10,22,22,0,0,2.6
36601,1875,2020,11,21,19,2,7,9.9
36602,1875,2020,12,23,22,1,5,1.6
36603,1875,2021,1,21,19,2,9,7.0
36604,1875,2021,2,20,18,2,3,7.5
36605,1875,2021,3,23,23,0,8,3.4
36606,1875,2021,4,22,22,0,2,1.4
36607,1875,2021,5,21,21,0,1,1.5
36608,1875,2021,6,22,21,1,0,2.0
36609,1875,2021,7,22,20,2,3,4.6
36610,1875,2021,8,22,21,1,9,6.9
36611,1875,2021,9,22,20,2,9,11.1
36612,1875,2021,10,21,21,0,0,10.4
36613,1875,2021,11,22,22,0,10,11.3
36614,1875,2021,12,23,22,1,3,1.4
36615,1875,2022,1,21,19,2,2,3.6
36616,1875,2022,2,20,19,1,8,8.7
36617,1875,2022,3,23,22,1,5,11.3
36618,1875,2022,4,21,19,2,6,3.1
36619,1875,2022,5,22,22,0,4,8.8
36620,1875,2022,6,22,20,2,2,0.7
36621,1875,2022,7,21,19,2,6,10.7
36622,1875,2022,8,23,22,1,7,0.1
36623,1875,2022,9,22,22,0,5,5.0
36624,1875,2022,10,21,21,0,10,6.8
36625,1875,2022,11,22,21,1,3,5.1
36626,1875,2022,12,22,22,0,1,5.0
36627,1875,2023,1,22,21,1,3,7.0
36628,1875,2023,2,20,18,2,0,1.8
36629,1875,2023,3,23,22,1,3,5.8
36630,1875,2023,4,20,20,0,10,11.2
36631,1875,2023,5,23,23,0,7,6.1
36632,1875,2023,6,22,22,0,6,10.3
36633,1875,2023,7,21,21,0,9,0.7
36634,1875,2023,8,23,21,2,8,4.4
36635,1875,2023,9,21,21,0,0,0.7
36636,1875,2023,10,22,20,2,10,4.8
36637,1875,2023,11,22,20,2,4,6.4
36638,1875,2023,12,21,19,2,5,2.8
36639,1875,2024,1,23,22,1,5,2.1
36640,1876,2024,7,23,23,0,2,0.6
36641,1876,2024,8,22,20,2,10,5.6
36642,1876,2024,9,21,20,1,1,9.1
36643,1876,2024,10,23,23,0,1,6.3
36644,1876,2024,11,21,19,2,5,1.8
36645,1876,2024,12,22,22,0,6,7.9
36646,1877,2020,1,23,22,1,0,9.6
36647,1877,2020,2,20,20,0,8,1.3
36648,1877,2020,3,22,20,2,9,0.0
36649,1877,2020,4,22,21,1,6,1.5
36650,1877,2020,5,21,21,0,1,2.9
36651,1877,2020,6,22,21,1,10,3.3
36652,1877,2020,7,23,22,1,8,0.9
36653,1877,2020,8,21,20,1,4,5.0
36654,1877,2020,9,22,22,0,2,9.3
36655,1877,2020,10,22,21,1,10,1.4
36656,1877,2020,11,21,20,1,6,7.2
36657,1877,2020,12,23,22,1,8,2.8
