history_id,employee_id,job_id,department_id,location_id,salary,start_date,end_date,change_reason
2442,2028,49,30,8,83700,2023-09-18,2024-09-28,Performance Based
2443,2028,49,30,8,91200,2024-09-28,,Lateral Move
2444,2029,36,21,9,136600,2019-10-01,2023-10-26,New Hire
2445,2029,37,21,9,123600,2023-10-26,2024-12-09,Lateral Move
2446,2029,35,21,9,96300,2024-12-09,,Promotion
2447,2030,15,4,4,129100,2016-04-03,2018-01-30,New Hire
2448,2030,15,4,4,133600,2018-01-30,2021-05-24,Lateral Move
2449,2030,15,4,4,106500,2021-05-24,2022-06-13,Performance Based
2450,2030,15,4,4,122900,2022-06-13,2024-08-13,Performance Based
2451,2030,15,4,4,123000,2024-08-13,,Performance Based
2452,2031,20,8,12,138000,2019-07-20,2021-07-16,New Hire
2453,2031,20,8,12,144800,2021-07-16,2024-05-22,Performance Based
2454,2031,20,8,12,129400,2024-05-22,,Performance Based
2455,2032,3,26,9,145600,2018-03-29,2023-03-10,New Hire
2456,2032,46,26,9,124900,2023-03-10,2024-07-25,New Hire
2457,2032,3,26,9,143600,2024-07-25,,Department Restructure
2458,2033,45,24,6,90600,2022-09-22,2024-10-06,New Hire
2459,2033,45,24,6,82200,2024-10-06,,Promotion
2460,2034,43,22,13,151400,2015-03-31,2018-08-23,New Hire
2461,2034,42,22,13,57900,2018-08-23,2023-02-13,Manager Request
2462,2034,44,22,13,300600,2023-02-13,2024-07-08,Manager Request
2463,2034,43,22,13,178500,2024-07-08,,Manager Request
2464,2035,32,16,11,60000,2024-10-20,,New Hire
2465,2036,29,17,8,70100,2023-09-15,,New Hire
2466,2037,43,22,13,142700,2020-02-27,2021-10-11,New Hire
2467,2037,42,22,13,72100,2021-10-11,,Promotion
2468,2038,15,4,11,130900,2023-03-06,,New Hire
2469,2039,2,1,7,113100,2022-10-25,2024-07-29,New Hire
2470,2039,1,1,7,83700,2024-07-29,,Performance Based
2471,2040,37,21,15,144500,2020-01-19,2021-03-22,New Hire
2472,2040,37,21,15,155700,2021-03-22,2023-02-26,Manager Request
2473,2040,37,21,15,142500,2023-02-26,,Performance Based
2474,2041,19,9,13,90700,2021-07-05,2022-12-26,New Hire
2475,2041,19,9,13,107100,2022-12-26,,Department Restructure
2476,2042,15,4,10,122500,2022-09-12,2024-12-17,New Hire
2477,2042,15,4,10,142300,2024-12-17,,New Hire
2478,2043,30,16,2,92300,2018-04-26,2022-12-14,New Hire
2479,2043,29,16,2,58900,2022-12-14,2024-03-06,Performance Based
2480,2043,30,16,2,102100,2024-03-06,,New Hire
2481,2044,30,14,14,113100,2015-01-07,2018-05-01,New Hire
2482,2044,31,14,14,73300,2018-05-01,2020-05-28,Promotion
2483,2044,30,14,14,100900,2020-05-28,2023-05-04,Lateral Move
2484,2044,30,14,14,110000,2023-05-04,2024-09-28,Promotion
2485,2044,29,14,14,72200,2024-09-28,,Performance Based
2486,2045,16,5,4,142100,2016-08-11,2024-08-14,New Hire
2487,2045,17,5,4,177900,2024-08-14,,Department Restructure
2488,2046,47,26,10,146100,2016-02-10,2017-09-16,New Hire
2489,2046,46,26,10,99000,2017-09-16,2019-04-24,Performance Based
2490,2046,2,26,10,113200,2019-04-24,2022-08-25,Department Restructure
2491,2046,47,26,10,160200,2022-08-25,2024-04-15,Lateral Move
2492,2046,47,26,10,131100,2024-04-15,,Promotion
2493,2047,39,19,2,77100,2017-04-01,2024-04-25,New Hire
2494,2047,40,19,2,113400,2024-04-25,,Promotion
2495,2048,35,18,6,85000,2024-10-31,,New Hire
2496,2049,24,12,1,80600,2020-03-29,2023-11-11,New Hire
2497,2049,25,12,1,97200,2023-11-11,2024-12-19,Promotion
2498,2049,23,12,1,48300,2024-12-19,,Promotion
2499,2050,46,25,9,114600,2018-05-27,2022-07-05,New Hire
2500,2050,46,25,9,128100,2022-07-05,2024-02-16,New Hire
2501,2050,46,25,9,97000,2024-02-16,,Performance Based
2502,2051,47,25,14,131300,2022-07-11,2024-02-27,New Hire
2503,2051,46,25,14,119800,2024-02-27,,Lateral Move
2504,2052,48,27,2,182000,2021-09-04,2022-12-31,New Hire
2505,2052,47,27,2,156000,2022-12-31,,Promotion
2506,2053,45,24,15,86000,2020-10-19,2022-03-27,New Hire
2507,2053,45,24,15,71600,2022-03-27,2024-07-04,Department Restructure
2508,2053,45,24,15,71100,2024-07-04,,Department Restructure
2509,2054,36,21,1,136000,2015-01-31,2023-02-06,New Hire
2510,2054,36,21,1,111600,2023-02-06,2024-02-21,Manager Request
2511,2054,35,21,1,80800,2024-02-21,,New Hire
2512,2055,15,4,5,109200,2020-04-28,2022-11-13,New Hire
2513,2055,15,4,5,113300,2022-11-13,,Manager Request
2514,2056,20,8,3,120400,2021-11-18,2024-08-05,New Hire
2515,2056,19,8,3,91800,2024-08-05,,Department Restructure
2516,2057,48,27,5,217700,2016-12-04,2018-08-25,New Hire
2517,2057,46,27,5,96500,2018-08-25,2023-04-15,Performance Based
2518,2057,48,27,5,190600,2023-04-15,2024-06-09,Lateral Move
2519,2057,48,27,5,208000,2024-06-09,,Department Restructure
2520,2058,30,16,7,113400,2019-05-26,2022-11-17,New Hire
2521,2058,29,16,7,74600,2022-11-17,2024-01-30,Lateral Move
2522,2058,32,16,7,70200,2024-01-30,,Lateral Move
2523,2059,15,4,1,100500,2018-05-29,2024-11-04,New Hire
2524,2059,15,4,1,111600,2024-11-04,,New Hire
2525,2060,30,15,15,99700,2016-10-14,2022-06-22,New Hire
2526,2060,30,15,15,102900,2022-06-22,2023-07-30,Promotion
2527,2060,29,15,15,68300,2023-07-30,2024-12-09,Department Restructure
2528,2060,30,15,15,114400,2024-12-09,,Department Restructure
2529,2061,14,3,13,116200,2018-12-16,2023-04-02,New Hire
2530,2061,14,3,13,96800,2023-04-02,2024-09-06,Lateral Move
2531,2061,14,3,13,104100,2024-09-06,,Manager Request
2532,2062,26,10,3,62000,2024-06-03,,New Hire
2533,2063,44,22,14,245900,2022-11-02,2024-03-23,New Hire
2534,2063,43,22,14,136400,2024-03-23,,Performance Based
2535,2064,49,28,4,72000,2022-06-21,2024-11-01,New Hire
2536,2064,49,28,4,83000,2024-11-01,,Manager Request
2537,2065,18,8,5,82500,2016-12-17,2019-05-06,New Hire
2538,2065,19,8,5,92400,2019-05-06,2021-08-17,Performance Based
2539,2065,18,8,5,81200,2021-08-17,,Lateral Move
2540,2066,30,15,3,111200,2024-06-09,,New Hire
2541,2067,19,7,14,92600,2019-12-02,2023-08-11,New Hire
2542,2067,18,7,14,81400,2023-08-11,2024-11-11,Performance Based
2543,2067,18,7,14,81400,2024-11-11,,Department Restructure
2544,2068,39,19,6,75700,2022-07-05,2024-07-17,New Hire
2545,2068,39,19,6,81200,2024-07-17,,Performance Based
2546,2069,49,28,4,75200,2022-08-30,2024-11-29,New Hire
2547,2069,49,28,4,83300,2024-11-29,,Manager Request
2548,2070,32,16,7,68800,2021-12-12,2024-09-19,New Hire
2549,2070,32,16,7,77200,2024-09-19,,Performance Based
2550,2071,14,3,6,121300,2018-05-10,2023-04-10,New Hire
2551,2071,14,3,6,125800,2023-04-10,2024-04-14,New Hire
2552,2071,14,3,6,112300,2024-04-14,,Promotion
2553,2072,47,27,10,144500,2019-01-09,,New Hire
2554,2073,36,20,15,120000,2015-08-25,2023-08-10,New Hire
2555,2073,34,20,15,62800,2023-08-10,2024-10-25,Lateral Move
2556,2073,36,20,15,124800,2024-10-25,,Lateral Move
2557,2074,10,2,12,111900,2017-04-05,,New Hire
2558,2075,49,30,1,72100,2015-10-30,2021-12-24,New Hire
2559,2075,49,30,1,68900,2021-12-24,2023-01-01,Performance Based
2560,2075,49,30,1,75600,2023-01-01,,Promotion
2561,2076,34,20,9,62800,2020-05-19,2023-12-03,New Hire
2562,2076,35,20,9,79200,2023-12-03,2024-12-03,Department Restructure
2563,2076,36,20,9,103800,2024-12-03,,Performance Based
2564,2077,30,16,9,117400,2017-07-25,,New Hire
2565,2078,44,22,12,221800,2020-06-01,2022-05-19,New Hire
2566,2078,44,22,12,267000,2022-05-19,2024-01-02,Lateral Move
2567,2078,44,22,12,249200,2024-01-02,,Performance Based
2568,2079,29,15,4,72900,2019-02-19,2024-06-26,New Hire
2569,2079,29,15,4,73000,2024-06-26,,New Hire
2570,2080,31,14,14,83800,2024-01-26,,New Hire
2571,2081,9,2,5,110300,2018-03-07,2022-08-19,New Hire
2572,2081,8,2,5,85500,2022-08-19,2024-07-27,Lateral Move
2573,2081,12,2,5,139700,2024-07-27,,Performance Based
2574,2082,42,22,6,66400,2015-11-13,2017-02-01,New Hire
2575,2082,43,22,6,160500,2017-02-01,,Manager Request
2576,2083,45,23,5,93200,2023-10-05,,New Hire
2577,2084,15,4,15,115600,2019-08-14,2024-10-23,New Hire
2578,2084,15,4,15,115700,2024-10-23,,Lateral Move
2579,2085,24,10,11,73700,2023-02-21,,New Hire
2580,2086,29,16,14,60400,2021-08-10,2022-10-13,New Hire
2581,2086,32,16,14,75200,2022-10-13,,Lateral Move
2582,2087,50,28,1,52700,2015-07-05,2017-10-12,New Hire
2583,2087,49,28,1,89300,2017-10-12,2021-05-13,Promotion
2584,2087,49,28,1,94100,2021-05-13,2023-08-20,Lateral Move
2585,2087,50,28,1,52000,2023-08-20,2024-11-04,Performance Based
2586,2087,50,28,1,58300,2024-11-04,,Performance Based
2587,2088,47,25,13,171900,2021-11-02,2023-09-10,New Hire
2588,2088,46,25,13,106300,2023-09-10,,New Hire
2589,2089,27,11,12,169000,2023-10-15,,New Hire
2590,2090,37,18,8,139100,2023-01-28,,New Hire
2591,2091,49,30,6,73400,2022-08-31,2023-09-20,New Hire
2592,2091,50,30,6,46800,2023-09-20,,Performance Based
2593,2092,19,9,5,93100,2017-10-27,2022-03-14,New Hire
2594,2092,18,9,5,83600,2022-03-14,2023-07-12,Department Restructure
2595,2092,19,9,5,105300,2023-07-12,2024-09-23,Manager Request
2596,2092,19,9,5,104500,2024-09-23,,Promotion
2597,2093,18,9,11,71100,2015-03-16,2019-12-02,New Hire
2598,2093,19,9,11,89700,2019-12-02,2021-06-20,Department Restructure
2599,2093,18,9,11,81500,2021-06-20,2024-09-03,New Hire
2600,2093,45,9,11,70500,2024-09-03,,New Hire
2601,2094,12,2,3,142200,2018-02-10,2022-02-24,New Hire
2602,2094,9,2,3,124600,2022-02-24,2024-10-01,Lateral Move
2603,2094,10,2,3,96000,2024-10-01,,Manager Request
2604,2095,50,28,2,47500,2022-01-29,2023-06-07,New Hire
2605,2095,49,28,2,84300,2023-06-07,,Performance Based
2606,2096,30,17,5,110300,2015-06-25,2016-12-27,New Hire
2607,2096,30,17,5,120200,2016-12-27,2019-06-09,Performance Based
2608,2096,29,17,5,69300,2019-06-09,2021-09-14,New Hire
2609,2096,30,17,5,123200,2021-09-14,2024-09-06,Manager Request
2610,2096,30,17,5,117300,2024-09-06,,Manager Request
2611,2097,50,28,2,55800,2015-07-07,2022-04-29,New Hire
2612,2097,49,28,2,87400,2022-04-29,2024-04-14,Lateral Move
2613,2097,50,28,2,52200,2024-04-14,,Manager Request
2614,2098,25,11,1,124000,2022-08-25,2024-07-03,New Hire
2615,2098,23,11,1,57300,2024-07-03,,Manager Request
2616,2099,31,14,3,74400,2018-04-23,2022-12-22,New Hire
2617,2099,30,14,3,90800,2022-12-22,2024-07-04,Lateral Move
2618,2099,29,14,3,67700,2024-07-04,,Performance Based
2619,2100,35,20,4,102300,2020-09-27,2024-01-29,New Hire
2620,2100,34,20,4,49300,2024-01-29,,Promotion
2621,2101,44,22,4,235000,2023-07-25,,New Hire
2622,2102,37,18,9,144300,2016-05-15,,New Hire
2623,2103,48,27,8,194000,2017-09-30,2020-11-05,New Hire
2624,2103,46,27,8,114200,2020-11-05,2023-04-05,Department Restructure
2625,2103,48,27,8,178700,2023-04-05,2024-06-06,Promotion
2626,2103,48,27,8,212300,2024-06-06,,Manager Request
2627,2104,19,8,6,107000,2019-08-11,2024-10-11,New Hire
2628,2104,18,8,6,76500,2024-10-11,,Lateral Move
2629,2105,30,15,15,98000,2024-04-17,,New Hire
2630,2106,17,5,3,184800,2018-11-04,2023-10-13,New Hire
2631,2106,16,5,3,127400,2023-10-13,2024-11-14,Lateral Move
2632,2106,16,5,3,128300,2024-11-14,,Department Restructure
2633,2107,46,25,12,126000,2020-02-07,2023-08-30,New Hire
2634,2107,46,25,12,102600,2023-08-30,2024-11-01,Manager Request
2635,2107,47,25,12,137300,2024-11-01,,Performance Based
2636,2108,16,5,9,147500,2015-04-13,2023-05-07,New Hire
2637,2108,17,5,9,159600,2023-05-07,2024-11-01,Department Restructure
2638,2108,16,5,9,127600,2024-11-01,,Lateral Move
2639,2109,17,5,6,179800,2017-09-19,2021-01-25,New Hire
2640,2109,16,5,6,142900,2021-01-25,2023-11-03,Department Restructure
2641,2109,16,5,6,117600,2023-11-03,2024-12-01,Manager Request
2642,2109,17,5,6,167100,2024-12-01,,New Hire
2643,2110,45,24,5,67200,2018-12-28,2020-06-29,New Hire
2644,2110,45,24,5,70300,2020-06-29,2022-05-19,Lateral Move
2645,2110,45,24,5,86700,2022-05-19,,Lateral Move
2646,2111,45,24,10,86700,2021-08-15,,New Hire
2647,2112,24,13,5,83200,2020-09-18,2022-09-12,New Hire
2648,2112,23,13,5,47500,2022-09-12,2023-10-31,New Hire
2649,2112,23,13,5,53800,2023-10-31,,Performance Based
2650,2113,30,17,12,100000,2019-04-27,2020-10-21,New Hire
2651,2113,30,17,12,100300,2020-10-21,2024-09-23,New Hire
2652,2113,30,17,12,101200,2024-09-23,,Department Restructure
2653,2114,31,14,5,72000,2021-11-29,2024-06-04,New Hire
2654,2114,31,14,5,87600,2024-06-04,,Performance Based
2655,2115,20,6,3,147600,2017-12-02,2023-10-07,New Hire
2656,2115,19,6,3,104400,2023-10-07,2024-12-20,Promotion
2657,2115,20,6,3,146600,2024-12-20,,New Hire
2658,2116,29,17,14,55500,2015-06-16,2024-12-30,New Hire
2659,2116,29,17,14,69700,2024-12-30,,Manager Request
2660,2117,26,10,15,82000,2020-11-07,2022-01-16,New Hire
2661,2117,25,10,15,98100,2022-01-16,,New Hire
2662,2118,30,14,6,99200,2024-09-15,,New Hire
2663,2119,20,8,11,113000,2016-10-07,2024-10-03,New Hire
2664,2119,20,8,11,130700,2024-10-03,,New Hire
2665,2120,23,11,14,53700,2022-12-02,2024-02-05,New Hire
2666,2120,25,11,14,123200,2024-02-05,,Performance Based
2667,2121,35,21,3,79800,2021-08-02,,New Hire
2668,2122,30,16,4,94600,2022-02-17,2024-10-30,New Hire
2669,2122,29,16,4,55700,2024-10-30,,Department Restructure
2670,2123,38,18,10,220900,2017-01-03,2022-05-17,New Hire
2671,2123,37,18,10,147200,2022-05-17,2024-07-11,Manager Request
2672,2123,38,18,10,297600,2024-07-11,,Department Restructure
2673,2124,29,17,7,72600,2024-06-09,,New Hire
2674,2125,23,10,11,49400,2023-06-24,,New Hire
2675,2126,23,11,14,52000,2019-06-23,2021-10-11,New Hire
2676,2126,25,11,14,98700,2021-10-11,2023-08-13,Department Restructure
2677,2126,23,11,14,50400,2023-08-13,,Manager Request
2678,2127,18,8,5,67300,2020-09-13,2022-11-11,New Hire
2679,2127,18,8,5,66700,2022-11-11,,Lateral Move
2680,2128,47,26,11,146300,2017-12-07,2020-02-05,New Hire
2681,2128,47,26,11,170000,2020-02-05,2023-04-09,Performance Based
2682,2128,47,26,11,156100,2023-04-09,2024-06-04,New Hire
2683,2128,2,26,11,119800,2024-06-04,,Manager Request
2684,2129,29,14,10,66500,2016-11-17,2019-06-15,New Hire
2685,2129,31,14,10,66900,2019-06-15,2022-01-11,Manager Request
2686,2129,31,14,10,79700,2022-01-11,2024-06-15,Manager Request
2687,2129,29,14,10,66900,2024-06-15,,Manager Request
2688,2130,34,18,6,64000,2015-04-01,2021-03-11,New Hire
2689,2130,34,18,6,50600,2021-03-11,2023-02-02,Performance Based
2690,2130,35,18,6,102800,2023-02-02,2024-04-04,Performance Based
2691,2130,34,18,6,56600,2024-04-04,,Promotion
2692,2131,35,21,14,90700,2019-01-27,2024-10-05,New Hire
2693,2131,35,21,14,77000,2024-10-05,,Performance Based
2694,2132,20,6,1,123300,2017-06-06,2024-12-15,New Hire
2695,2132,21,6,1,185100,2024-12-15,,Lateral Move
2696,2133,30,17,12,117700,2015-06-27,2024-11-13,New Hire
2697,2133,29,17,12,73200,2024-11-13,,New Hire
2698,2134,15,4,2,129500,2016-06-25,2023-08-29,New Hire
2699,2134,15,4,2,115100,2023-08-29,2024-09-16,New Hire
2700,2134,15,4,2,121400,2024-09-16,,Lateral Move
2701,2135,45,24,10,65600,2023-05-04,,New Hire
2702,2136,36,20,2,139200,2019-10-12,2021-10-04,New Hire
2703,2136,37,20,2,129400,2021-10-04,2024-05-07,Promotion
2704,2136,37,20,2,133200,2024-05-07,,Manager Request
2705,2137,30,16,15,100200,2016-01-21,2022-10-15,New Hire
2706,2137,29,16,15,57500,2022-10-15,2024-11-30,Manager Request
2707,2137,30,16,15,123000,2024-11-30,,New Hire
2708,2138,23,13,8,64900,2023-03-04,,New Hire
2709,2139,46,25,11,107900,2020-05-10,2024-06-01,New Hire
2710,2139,46,25,11,92000,2024-06-01,,Promotion
2711,2140,19,6,8,110900,2020-07-03,2024-02-15,New Hire
2712,2140,21,6,8,171400,2024-02-15,,Lateral Move
2713,2141,18,8,6,79200,2017-11-02,2021-09-08,New Hire
2714,2141,20,8,6,115800,2021-09-08,2024-11-25,Performance Based
2715,2141,18,8,6,68100,2024-11-25,,Manager Request
2716,2142,49,28,11,73000,2017-05-10,2021-08-04,New Hire
2717,2142,50,28,11,45100,2021-08-04,2024-08-15,Manager Request
2718,2142,49,28,11,85500,2024-08-15,,Manager Request
2719,2143,32,16,7,73900,2023-04-22,,New Hire
2720,2144,29,17,3,58300,2019-12-02,2022-02-25,New Hire
2721,2144,30,17,3,102500,2022-02-25,2023-12-23,Department Restructure
2722,2144,29,17,3,71500,2023-12-23,,New Hire
2723,2145,17,5,11,165000,2018-05-04,2023-10-25,New Hire
2724,2145,16,5,11,116000,2023-10-25,2024-10-27,Manager Request
2725,2145,16,5,11,118500,2024-10-27,,Lateral Move
2726,2146,50,29,12,56300,2016-11-14,2021-09-03,New Hire
2727,2146,50,29,12,46700,2021-09-03,2023-08-30,Department Restructure
2728,2146,49,29,12,70500,2023-08-30,2024-12-23,Department Restructure
2729,2146,50,29,12,57000,2024-12-23,,New Hire
2730,2147,30,16,9,97400,2018-09-18,2021-04-13,New Hire
2731,2147,32,16,9,75000,2021-04-13,2024-07-14,Performance Based
2732,2147,29,16,9,67900,2024-07-14,,Manager Request
2733,2148,27,11,4,138100,2020-04-15,2021-08-02,New Hire
2734,2148,25,11,4,95200,2021-08-02,2023-06-28,Manager Request
2735,2148,25,11,4,108900,2023-06-28,,Performance Based
2736,2149,23,11,4,46200,2020-04-07,2024-10-07,New Hire
2737,2149,27,11,4,152700,2024-10-07,,Lateral Move
2738,2150,20,7,7,121400,2024-09-29,,New Hire
2739,2151,37,21,10,129100,2021-08-28,2024-09-20,New Hire
2740,2151,36,21,10,141700,2024-09-20,,Performance Based
2741,2152,36,21,14,116500,2023-09-02,,New Hire
2742,2153,18,6,14,79600,2017-06-09,2021-10-05,New Hire
2743,2153,20,6,14,149400,2021-10-05,2024-03-26,Promotion
2744,2153,19,6,14,103600,2024-03-26,,Promotion
2745,2154,9,2,2,112900,2019-12-10,2023-04-26,New Hire
2746,2154,10,2,2,98800,2023-04-26,2024-11-16,New Hire
2747,2154,13,2,2,154200,2024-11-16,,Performance Based
2748,2155,47,25,14,160300,2018-12-29,2020-06-08,New Hire
2749,2155,46,25,14,93900,2020-06-08,,Performance Based
2750,2156,47,27,11,160600,2024-06-06,,New Hire
2751,2157,23,12,4,45500,2019-02-10,2024-05-23,New Hire
2752,2157,25,12,4,129500,2024-05-23,,Department Restructure
2753,2158,23,12,5,63700,2015-02-17,2023-06-15,New Hire
2754,2158,25,12,5,121300,2023-06-15,2024-09-24,New Hire
2755,2158,24,12,5,96600,2024-09-24,,Department Restructure
2756,2159,45,9,1,92600,2021-10-25,2023-02-06,New Hire
2757,2159,19,9,1,106600,2023-02-06,,Lateral Move
2758,2160,45,9,10,66700,2021-06-05,2023-11-18,New Hire
2759,2160,18,9,10,84200,2023-11-18,,Department Restructure
2760,2161,32,16,12,81900,2023-06-06,,New Hire
2761,2162,49,28,6,67500,2024-05-13,,New Hire
2762,2163,49,28,15,84700,2023-04-13,,New Hire
2763,2164,25,12,4,95500,2022-06-18,2023-08-14,New Hire
2764,2164,25,12,4,118600,2023-08-14,,Promotion
2765,2165,45,24,3,67500,2019-12-26,2022-03-24,New Hire
2766,2165,45,24,3,84200,2022-03-24,2024-06-22,Performance Based
2767,2165,45,24,3,90800,2024-06-22,,Manager Request
2768,2166,45,9,8,75500,2018-11-03,2021-06-13,New Hire
2769,2166,19,9,8,85200,2021-06-13,2023-10-30,New Hire
2770,2166,19,9,8,101700,2023-10-30,2024-11-24,New Hire
2771,2166,19,9,8,85100,2024-11-24,,Performance Based
2772,2167,45,24,4,70600,2021-08-22,2023-09-08,New Hire
2773,2167,45,24,4,91700,2023-09-08,,Lateral Move
2774,2168,49,29,5,74200,2022-08-24,,New Hire
2775,2169,20,6,3,115600,2018-07-20,2021-07-06,New Hire
2776,2169,20,6,3,121400,2021-07-06,2024-04-21,Department Restructure
2777,2169,20,6,3,120200,2024-04-21,,Lateral Move
2778,2170,30,15,14,93200,2018-12-29,2024-03-29,New Hire
2779,2170,30,15,14,99100,2024-03-29,,Performance Based
2780,2171,48,27,13,200100,2021-01-16,2022-07-19,New Hire
2781,2171,46,27,13,105600,2022-07-19,,Performance Based
2782,2172,25,11,2,98200,2023-09-07,,New Hire
2783,2173,29,16,6,64300,2018-08-19,2022-04-23,New Hire
2784,2173,32,16,6,70900,2022-04-23,2024-11-08,Performance Based
2785,2173,29,16,6,72400,2024-11-08,,Lateral Move
2786,2174,49,28,6,69800,2020-05-05,2022-03-11,New Hire
2787,2174,50,28,6,61500,2022-03-11,2024-09-30,Department Restructure
2788,2174,50,28,6,46800,2024-09-30,,Performance Based
2789,2175,18,6,8,71000,2021-12-04,2024-11-29,New Hire
2790,2175,18,6,8,77600,2024-11-29,,Performance Based
2791,2176,25,12,13,106800,2022-08-15,2023-12-01,New Hire
2792,2176,25,12,13,119400,2023-12-01,,Promotion
2793,2177,30,14,5,117100,2021-06-27,2023-09-25,New Hire
2794,2177,30,14,5,103200,2023-09-25,,New Hire
2795,2178,19,7,13,88900,2018-09-30,2021-05-02,New Hire
2796,2178,19,7,13,112500,2021-05-02,2024-03-30,Performance Based
2797,2178,20,7,13,112800,2024-03-30,,Department Restructure
2798,2179,23,13,3,54200,2022-05-25,2023-06-28,New Hire
2799,2179,27,13,3,145200,2023-06-28,,Promotion
2800,2180,14,3,2,96200,2021-03-28,2023-07-25,New Hire
2801,2180,14,3,2,118900,2023-07-25,,Performance Based
2802,2181,45,23,7,92400,2022-07-04,2024-10-09,New Hire
2803,2181,45,23,7,92300,2024-10-09,,Manager Request
2804,2182,17,5,9,183700,2018-03-09,2024-11-21,New Hire
2805,2182,17,5,9,147700,2024-11-21,,Promotion
2806,2183,45,24,14,71700,2021-11-01,2023-06-13,New Hire
2807,2183,45,24,14,74100,2023-06-13,,Promotion
2808,2184,23,13,6,57900,2016-07-23,2017-10-17,New Hire
2809,2184,23,13,6,61800,2017-10-17,2024-09-22,New Hire
2810,2184,23,13,6,54200,2024-09-22,,Manager Request
2811,2185,17,5,3,160600,2022-08-01,2024-09-11,New Hire
2812,2185,17,5,3,164900,2024-09-11,,Promotion
2813,2186,46,27,13,108600,2015-12-09,2021-03-11,New Hire
2814,2186,48,27,13,222400,2021-03-11,2023-09-22,Manager Request
2815,2186,47,27,13,167400,2023-09-22,2024-10-26,Manager Request
2816,2186,48,27,13,176700,2024-10-26,,Promotion
2817,2187,17,5,1,179300,2015-02-21,2022-03-25,New Hire
2818,2187,16,5,1,142200,2022-03-25,2024-01-01,New Hire
2819,2187,16,5,1,118200,2024-01-01,,Manager Request
2820,2188,35,21,6,94100,2024-01-04,,New Hire
2821,2189,3,26,6,174100,2020-12-21,2024-03-05,New Hire
2822,2189,2,26,6,106900,2024-03-05,,Department Restructure
2823,2190,18,9,2,72900,2021-11-26,,New Hire
2824,2191,12,2,9,130900,2017-11-03,2023-07-15,New Hire
2825,2191,9,2,9,105200,2023-07-15,2024-12-28,Department Restructure
2826,2191,12,2,9,121900,2024-12-28,,Promotion
