training_id,employee_id,course_name,course_category,completion_date,score,passed
9465,1634,Business Writing,Soft Skills,2023-03-06,86.3,Yes
9466,1634,Strategic Thinking,Leadership,2020-08-15,88.0,Yes
9467,1634,Agile & Scrum Fundamentals,Technical,2022-12-17,82.3,Yes
9468,1634,Financial Modeling,Finance,2023-06-08,83.1,Yes
9469,1634,Negotiation Skills,Soft Skills,2019-05-10,65.5,No
9470,1634,Python for Data Analysis,Technical,2020-03-31,93.8,Yes
9471,1634,Negotiation Skills,Soft Skills,2021-10-20,95.4,Yes
9472,1634,Workplace Harassment Prevention,Compliance,2018-11-24,76.8,Yes
9473,1634,Project Management Professional,Management,2019-11-19,66.6,No
9474,1634,Supply Chain Management,Operations,2023-08-04,100.0,Yes
9475,1634,Business Writing,Soft Skills,2018-03-01,96.5,Yes
9476,1634,Power BI Fundamentals,Technical,2016-08-06,72.1,Yes
9477,1634,Machine Learning Basics,Technical,2020-03-23,68.0,No
9478,1634,Customer Service Excellence,Customer Success,2022-02-28,70.5,Yes
9479,1634,Machine Learning Basics,Technical,2018-05-27,77.3,Yes
9480,1634,Financial Modeling,Finance,2017-06-21,67.2,No
9481,1634,Effective Communication,Soft Skills,2024-10-20,66.6,No
9482,1635,Business Writing,Soft Skills,2023-06-09,61.2,No
9483,1635,Cloud Computing Essentials,Technical,2022-02-01,68.8,No
9484,1635,Strategic Thinking,Leadership,2017-12-13,87.1,Yes
9485,1635,Business Writing,Soft Skills,2021-08-29,78.2,Yes
9486,1635,Effective Communication,Soft Skills,2024-08-03,65.5,No
9487,1635,SQL for Analysts,Technical,2022-12-06,81.9,Yes
9488,1635,Change Management,Management,2022-11-08,70.4,Yes
9489,1635,Presentation Skills,Soft Skills,2020-08-17,69.0,No
9490,1635,Project Management Professional,Management,2024-08-12,84.7,Yes
9491,1635,Leadership Fundamentals,Leadership,2018-08-18,79.6,Yes
9492,1635,Agile & Scrum Fundamentals,Technical,2020-09-05,70.4,Yes
9493,1635,Project Management Professional,Management,2023-12-17,86.4,Yes
9494,1635,Unconscious Bias Training,DEI,2022-04-25,91.4,Yes
9495,1635,Project Management Professional,Management,2017-12-18,75.6,Yes
9496,1635,Financial Modeling,Finance,2022-10-17,87.6,Yes
9497,1635,Project Management Professional,Management,2019-03-07,63.3,No
9498,1635,Supply Chain Management,Operations,2020-07-16,59.0,No
9499,1635,Business Writing,Soft Skills,2020-10-15,78.4,Yes
9500,1635,Strategic Thinking,Leadership,2023-05-15,80.1,Yes
9501,1635,Power BI Fundamentals,Technical,2021-04-28,100.0,Yes
9502,1635,Advanced Excel,Technical,2020-07-03,94.3,Yes
9503,1635,Machine Learning Basics,Technical,2023-03-03,90.8,Yes
9504,1635,Unconscious Bias Training,DEI,2019-12-13,73.2,Yes
9505,1635,Financial Modeling,Finance,2023-04-19,64.8,No
9506,1635,Workplace Harassment Prevention,Compliance,2022-08-13,89.4,Yes
9507,1636,Agile & Scrum Fundamentals,Technical,2020-08-30,65.3,No
9508,1636,Strategic Thinking,Leadership,2022-07-26,76.2,Yes
9509,1636,Workplace Harassment Prevention,Compliance,2021-01-01,60.7,No
9510,1636,Python for Data Analysis,Technical,2023-11-21,82.3,Yes
9511,1636,Leadership Fundamentals,Leadership,2021-06-13,85.5,Yes
9512,1636,Business Writing,Soft Skills,2022-08-30,82.8,Yes
9513,1636,Power BI Fundamentals,Technical,2024-10-30,97.1,Yes
9514,1636,Advanced Excel,Technical,2021-09-27,91.8,Yes
9515,1636,Negotiation Skills,Soft Skills,2019-12-07,86.3,Yes
9516,1636,Cloud Computing Essentials,Technical,2022-01-09,100.0,Yes
9517,1636,Risk & Compliance Fundamentals,Compliance,2022-07-01,92.9,Yes
9518,1636,Strategic Thinking,Leadership,2024-12-30,63.1,No
9519,1636,SQL for Analysts,Technical,2023-04-19,63.8,No
9520,1636,Agile & Scrum Fundamentals,Technical,2021-06-02,79.9,Yes
9521,1636,Unconscious Bias Training,DEI,2024-03-01,91.2,Yes
9522,1636,Agile & Scrum Fundamentals,Technical,2024-08-18,79.3,Yes
9523,1636,Customer Service Excellence,Customer Success,2021-11-29,94.9,Yes
9524,1637,Effective Communication,Soft Skills,2022-05-20,89.9,Yes
9525,1637,Data Privacy & GDPR,Compliance,2024-04-29,73.8,Yes
9526,1637,Business Writing,Soft Skills,2021-08-17,96.6,Yes
9527,1637,Risk & Compliance Fundamentals,Compliance,2023-11-05,69.1,No
9528,1637,Unconscious Bias Training,DEI,2023-08-28,71.1,Yes
9529,1637,SQL for Analysts,Technical,2023-02-25,85.9,Yes
9530,1637,Strategic Thinking,Leadership,2022-01-06,70.7,Yes
9531,1637,Business Writing,Soft Skills,2019-05-25,74.0,Yes
9532,1637,Strategic Thinking,Leadership,2020-04-10,85.1,Yes
9533,1637,Financial Modeling,Finance,2024-05-26,79.0,Yes
9534,1637,Workplace Harassment Prevention,Compliance,2021-06-10,83.3,Yes
9535,1637,Workplace Harassment Prevention,Compliance,2023-10-19,70.9,Yes
9536,1637,Customer Service Excellence,Customer Success,2024-10-31,79.2,Yes
9537,1637,Python for Data Analysis,Technical,2022-07-23,76.2,Yes
9538,1637,Customer Service Excellence,Customer Success,2019-05-15,87.1,Yes
9539,1637,Risk & Compliance Fundamentals,Compliance,2024-07-08,90.6,Yes
9540,1637,Unconscious Bias Training,DEI,2024-01-26,75.0,Yes
9541,1638,Manager Effectiveness,Leadership,2024-08-04,93.0,Yes
9542,1638,Manager Effectiveness,Leadership,2019-12-23,75.6,Yes
9543,1638,Unconscious Bias Training,DEI,2019-09-06,62.9,No
9544,1638,SQL for Analysts,Technical,2024-12-17,78.5,Yes
9545,1638,SQL for Analysts,Technical,2021-07-11,76.7,Yes
9546,1638,Manager Effectiveness,Leadership,2022-03-01,100.0,Yes
9547,1638,Cybersecurity Awareness,Security,2020-07-06,86.9,Yes
9548,1638,Power BI Fundamentals,Technical,2024-09-19,65.7,No
9549,1638,Manager Effectiveness,Leadership,2020-10-25,92.5,Yes
9550,1638,Leadership Fundamentals,Leadership,2023-07-17,74.5,Yes
9551,1638,Advanced Excel,Technical,2023-11-07,59.0,No
9552,1638,Project Management Professional,Management,2023-01-22,81.6,Yes
9553,1638,Python for Data Analysis,Technical,2021-11-23,76.8,Yes
9554,1638,Unconscious Bias Training,DEI,2021-05-19,79.1,Yes
9555,1638,Project Management Professional,Management,2023-11-20,81.9,Yes
9556,1638,Financial Modeling,Finance,2021-12-10,72.4,Yes
9557,1638,Manager Effectiveness,Leadership,2022-09-25,74.7,Yes
9558,1639,Supply Chain Management,Operations,2018-03-07,82.4,Yes
9559,1639,Supply Chain Management,Operations,2017-05-30,81.7,Yes
9560,1639,Negotiation Skills,Soft Skills,2023-10-21,84.5,Yes
9561,1639,Presentation Skills,Soft Skills,2016-12-02,62.7,No
9562,1639,Agile & Scrum Fundamentals,Technical,2024-08-15,82.5,Yes
9563,1639,Power BI Fundamentals,Technical,2018-01-14,64.0,No
9564,1639,Project Management Professional,Management,2020-06-22,68.8,No
9565,1639,Financial Modeling,Finance,2023-03-21,91.3,Yes
9566,1639,Power BI Fundamentals,Technical,2024-02-17,88.4,Yes
9567,1639,Agile & Scrum Fundamentals,Technical,2018-11-08,80.3,Yes
9568,1639,Supply Chain Management,Operations,2018-03-29,62.8,No
9569,1639,Cybersecurity Awareness,Security,2018-09-18,68.7,No
9570,1639,Risk & Compliance Fundamentals,Compliance,2023-08-21,48.9,No
9571,1639,Presentation Skills,Soft Skills,2017-06-04,100.0,Yes
9572,1639,Strategic Thinking,Leadership,2020-06-09,70.5,Yes
9573,1639,Effective Communication,Soft Skills,2024-02-13,83.2,Yes
9574,1639,Python for Data Analysis,Technical,2017-10-01,75.7,Yes
9575,1639,Presentation Skills,Soft Skills,2018-09-18,93.0,Yes
9576,1639,Risk & Compliance Fundamentals,Compliance,2021-06-09,81.7,Yes
9577,1639,Workplace Harassment Prevention,Compliance,2021-09-06,59.9,No
9578,1639,Unconscious Bias Training,DEI,2023-10-30,77.8,Yes
9579,1639,Business Writing,Soft Skills,2017-02-04,61.9,No
9580,1639,Negotiation Skills,Soft Skills,2024-06-16,80.1,Yes
9581,1639,Effective Communication,Soft Skills,2019-03-22,100.0,Yes
9582,1639,Leadership Fundamentals,Leadership,2016-11-30,85.6,Yes
9583,1639,Financial Modeling,Finance,2023-09-27,82.5,Yes
9584,1640,Manager Effectiveness,Leadership,2024-01-30,81.5,Yes
9585,1640,Change Management,Management,2024-06-30,88.5,Yes
9586,1640,Customer Service Excellence,Customer Success,2023-09-12,79.7,Yes
9587,1640,Business Writing,Soft Skills,2023-05-02,66.3,No
9588,1640,Risk & Compliance Fundamentals,Compliance,2023-11-21,78.6,Yes
9589,1640,Unconscious Bias Training,DEI,2024-08-07,98.1,Yes
9590,1640,Presentation Skills,Soft Skills,2024-09-17,77.1,Yes
9591,1640,Project Management Professional,Management,2022-04-18,79.8,Yes
9592,1640,SQL for Analysts,Technical,2024-06-15,73.6,Yes
9593,1640,Presentation Skills,Soft Skills,2024-08-26,83.9,Yes
9594,1641,Financial Modeling,Finance,2020-09-30,79.2,Yes
9595,1641,Advanced Excel,Technical,2021-12-10,94.2,Yes
9596,1641,Negotiation Skills,Soft Skills,2021-09-01,62.2,No
9597,1641,Effective Communication,Soft Skills,2021-03-26,83.3,Yes
9598,1641,Manager Effectiveness,Leadership,2022-01-08,79.6,Yes
9599,1641,Python for Data Analysis,Technical,2020-09-02,82.7,Yes
9600,1641,Machine Learning Basics,Technical,2020-11-01,64.2,No
9601,1642,Data Privacy & GDPR,Compliance,2022-09-17,93.2,Yes
9602,1642,Customer Service Excellence,Customer Success,2023-10-10,67.2,No
9603,1642,Python for Data Analysis,Technical,2020-07-24,94.3,Yes
9604,1642,Change Management,Management,2018-08-26,82.4,Yes
9605,1642,Project Management Professional,Management,2021-11-23,89.6,Yes
9606,1642,Cloud Computing Essentials,Technical,2019-07-02,80.4,Yes
9607,1642,Data Privacy & GDPR,Compliance,2022-08-18,87.3,Yes
9608,1642,Negotiation Skills,Soft Skills,2021-04-01,68.0,No
9609,1642,Manager Effectiveness,Leadership,2021-09-18,78.5,Yes
9610,1642,Change Management,Management,2020-07-03,79.9,Yes
9611,1642,Diversity & Inclusion,DEI,2018-08-23,79.7,Yes
9612,1642,Data Privacy & GDPR,Compliance,2019-07-25,64.0,No
9613,1642,Risk & Compliance Fundamentals,Compliance,2022-03-24,78.0,Yes
9614,1642,Financial Modeling,Finance,2018-08-17,59.6,No
9615,1642,Machine Learning Basics,Technical,2019-07-07,63.9,No
9616,1642,Workplace Harassment Prevention,Compliance,2022-02-21,63.5,No
9617,1642,Customer Service Excellence,Customer Success,2020-07-01,45.2,No
9618,1642,Effective Communication,Soft Skills,2021-10-19,67.4,No
9619,1642,Project Management Professional,Management,2021-09-25,47.5,No
9620,1643,Negotiation Skills,Soft Skills,2024-08-28,72.8,Yes
9621,1643,Financial Modeling,Finance,2024-04-23,78.2,Yes
9622,1643,Advanced Excel,Technical,2024-06-20,75.5,Yes
9623,1643,Python for Data Analysis,Technical,2024-01-01,87.1,Yes
9624,1643,Agile & Scrum Fundamentals,Technical,2024-09-10,99.4,Yes
9625,1643,Presentation Skills,Soft Skills,2024-10-06,83.9,Yes
9626,1643,Presentation Skills,Soft Skills,2023-12-21,91.3,Yes
9627,1644,Python for Data Analysis,Technical,2020-12-03,53.8,No
9628,1644,Power BI Fundamentals,Technical,2021-03-21,96.3,Yes
9629,1644,Power BI Fundamentals,Technical,2020-07-05,60.1,No
9630,1644,Supply Chain Management,Operations,2022-11-03,58.1,No
9631,1644,Change Management,Management,2020-07-20,90.0,Yes
9632,1644,Cybersecurity Awareness,Security,2022-08-16,77.8,Yes
9633,1644,SQL for Analysts,Technical,2022-10-10,75.9,Yes
9634,1644,Diversity & Inclusion,DEI,2021-08-04,84.9,Yes
9635,1644,Advanced Excel,Technical,2022-02-04,82.4,Yes
9636,1645,Unconscious Bias Training,DEI,2024-05-13,80.8,Yes
9637,1645,Leadership Fundamentals,Leadership,2024-05-26,63.3,No
9638,1645,Risk & Compliance Fundamentals,Compliance,2023-01-20,83.7,Yes
9639,1645,Financial Modeling,Finance,2023-06-24,86.9,Yes
9640,1645,Cloud Computing Essentials,Technical,2023-08-06,80.7,Yes
9641,1645,Workplace Harassment Prevention,Compliance,2023-05-24,72.3,Yes
9642,1645,Supply Chain Management,Operations,2023-03-25,89.8,Yes
9643,1645,Strategic Thinking,Leadership,2023-02-17,82.7,Yes
9644,1645,Change Management,Management,2024-01-15,64.2,No
9645,1646,Data Privacy & GDPR,Compliance,2021-01-18,72.0,Yes
9646,1646,Agile & Scrum Fundamentals,Technical,2018-06-16,79.6,Yes
9647,1646,Business Writing,Soft Skills,2023-04-09,83.2,Yes
9648,1646,Change Management,Management,2017-02-27,51.3,No
9649,1646,Advanced Excel,Technical,2019-05-16,81.2,Yes
9650,1646,Advanced Excel,Technical,2018-11-07,76.0,Yes
9651,1646,Advanced Excel,Technical,2016-06-10,72.0,Yes
9652,1646,Data Privacy & GDPR,Compliance,2024-10-11,72.1,Yes
9653,1646,Unconscious Bias Training,DEI,2024-04-16,76.4,Yes
9654,1646,Python for Data Analysis,Technical,2018-10-07,92.5,Yes
9655,1646,Cloud Computing Essentials,Technical,2016-09-20,80.4,Yes
9656,1646,Effective Communication,Soft Skills,2016-07-23,62.3,No
9657,1646,Effective Communication,Soft Skills,2019-06-15,72.1,Yes
9658,1646,Supply Chain Management,Operations,2023-05-06,72.2,Yes
9659,1646,Effective Communication,Soft Skills,2023-05-03,75.6,Yes
9660,1646,Presentation Skills,Soft Skills,2021-04-01,85.0,Yes
9661,1646,Financial Modeling,Finance,2024-12-06,82.1,Yes
9662,1646,Machine Learning Basics,Technical,2017-04-29,81.5,Yes
9663,1646,Change Management,Management,2023-07-10,100.0,Yes
9664,1646,Presentation Skills,Soft Skills,2021-12-17,74.4,Yes
9665,1646,Risk & Compliance Fundamentals,Compliance,2016-06-22,85.5,Yes
9666,1646,Leadership Fundamentals,Leadership,2022-06-09,72.8,Yes
9667,1646,Negotiation Skills,Soft Skills,2017-05-20,86.3,Yes
9668,1646,Leadership Fundamentals,Leadership,2020-05-21,86.3,Yes
9669,1646,Business Writing,Soft Skills,2021-02-21,84.4,Yes
9670,1646,Workplace Harassment Prevention,Compliance,2018-07-20,76.9,Yes
9671,1646,Financial Modeling,Finance,2019-03-31,70.3,Yes
9672,1646,Supply Chain Management,Operations,2015-12-31,75.2,Yes
9673,1646,Agile & Scrum Fundamentals,Technical,2024-10-13,67.3,No
9674,1647,Supply Chain Management,Operations,2023-09-19,77.3,Yes
9675,1647,Negotiation Skills,Soft Skills,2023-02-21,79.5,Yes
9676,1647,Negotiation Skills,Soft Skills,2024-09-30,75.7,Yes
9677,1647,Supply Chain Management,Operations,2023-10-19,64.7,No
9678,1647,Supply Chain Management,Operations,2024-10-14,80.7,Yes
9679,1647,Leadership Fundamentals,Leadership,2023-09-30,100.0,Yes
9680,1647,Project Management Professional,Management,2022-11-16,96.0,Yes
9681,1647,Agile & Scrum Fundamentals,Technical,2024-05-03,75.0,Yes
9682,1648,Business Writing,Soft Skills,2018-11-23,89.2,Yes
9683,1648,Workplace Harassment Prevention,Compliance,2019-01-22,77.8,Yes
9684,1648,Agile & Scrum Fundamentals,Technical,2018-03-11,62.3,No
9685,1648,Agile & Scrum Fundamentals,Technical,2024-06-17,61.5,No
9686,1648,Cloud Computing Essentials,Technical,2023-05-26,67.3,No
9687,1648,Risk & Compliance Fundamentals,Compliance,2018-11-05,51.5,No
9688,1648,Cloud Computing Essentials,Technical,2019-12-24,65.6,No
9689,1648,Negotiation Skills,Soft Skills,2020-10-01,77.0,Yes
9690,1648,Data Privacy & GDPR,Compliance,2020-01-24,84.4,Yes
9691,1648,Data Privacy & GDPR,Compliance,2024-08-28,58.5,No
9692,1648,Strategic Thinking,Leadership,2022-08-02,72.8,Yes
9693,1648,Financial Modeling,Finance,2024-04-27,82.3,Yes
9694,1648,Supply Chain Management,Operations,2019-02-12,90.8,Yes
9695,1648,Python for Data Analysis,Technical,2018-11-06,66.3,No
9696,1648,Agile & Scrum Fundamentals,Technical,2022-03-14,77.8,Yes
9697,1648,Agile & Scrum Fundamentals,Technical,2020-01-24,95.7,Yes
9698,1648,Leadership Fundamentals,Leadership,2024-01-13,65.2,No
9699,1648,Change Management,Management,2022-06-07,94.8,Yes
9700,1648,Presentation Skills,Soft Skills,2023-03-01,93.6,Yes
9701,1648,Supply Chain Management,Operations,2024-06-02,73.5,Yes
9702,1648,Workplace Harassment Prevention,Compliance,2024-12-08,92.8,Yes
9703,1648,Diversity & Inclusion,DEI,2022-07-30,78.0,Yes
9704,1648,Diversity & Inclusion,DEI,2022-09-26,79.2,Yes
9705,1649,Change Management,Management,2024-04-01,58.0,No
9706,1649,Advanced Excel,Technical,2023-06-10,63.4,No
9707,1649,Supply Chain Management,Operations,2024-12-08,68.9,No
9708,1649,Cybersecurity Awareness,Security,2022-03-15,87.1,Yes
9709,1649,Advanced Excel,Technical,2023-04-08,69.7,No
9710,1649,Power BI Fundamentals,Technical,2023-07-13,84.4,Yes
9711,1649,Strategic Thinking,Leadership,2023-05-01,78.2,Yes
9712,1649,Risk & Compliance Fundamentals,Compliance,2022-03-06,76.2,Yes
9713,1649,SQL for Analysts,Technical,2022-06-26,82.5,Yes
9714,1649,Cloud Computing Essentials,Technical,2022-08-17,70.7,Yes
9715,1649,Workplace Harassment Prevention,Compliance,2024-05-04,67.3,No
9716,1650,Cloud Computing Essentials,Technical,2016-05-09,90.7,Yes
9717,1650,Cloud Computing Essentials,Technical,2016-04-08,78.5,Yes
9718,1651,Machine Learning Basics,Technical,2020-09-02,60.2,No
9719,1651,Cloud Computing Essentials,Technical,2018-07-12,73.3,Yes
9720,1651,Leadership Fundamentals,Leadership,2019-06-18,59.4,No
9721,1651,Customer Service Excellence,Customer Success,2022-08-30,87.8,Yes
9722,1651,Cloud Computing Essentials,Technical,2018-06-25,82.5,Yes
9723,1651,SQL for Analysts,Technical,2022-03-02,92.6,Yes
9724,1651,Presentation Skills,Soft Skills,2024-01-08,93.7,Yes
9725,1651,Negotiation Skills,Soft Skills,2020-11-26,95.2,Yes
9726,1651,Risk & Compliance Fundamentals,Compliance,2018-09-08,73.2,Yes
9727,1651,Agile & Scrum Fundamentals,Technical,2023-02-06,77.7,Yes
9728,1651,Agile & Scrum Fundamentals,Technical,2019-04-23,85.9,Yes
9729,1651,Risk & Compliance Fundamentals,Compliance,2021-06-12,76.1,Yes
9730,1651,Project Management Professional,Management,2022-02-13,82.3,Yes
9731,1651,Cloud Computing Essentials,Technical,2018-12-21,83.5,Yes
9732,1651,Strategic Thinking,Leadership,2021-03-06,76.8,Yes
9733,1651,Agile & Scrum Fundamentals,Technical,2022-10-12,71.0,Yes
9734,1651,Risk & Compliance Fundamentals,Compliance,2019-05-08,97.5,Yes
9735,1651,SQL for Analysts,Technical,2021-05-04,78.1,Yes
9736,1651,Project Management Professional,Management,2024-09-14,60.0,No
9737,1651,Change Management,Management,2019-03-26,83.7,Yes
9738,1651,Cybersecurity Awareness,Security,2019-05-21,88.8,Yes
9739,1651,Supply Chain Management,Operations,2018-07-02,67.5,No
9740,1652,Leadership Fundamentals,Leadership,2022-12-23,81.1,Yes
9741,1652,Cloud Computing Essentials,Technical,2016-06-07,88.6,Yes
9742,1652,Machine Learning Basics,Technical,2017-12-20,80.3,Yes
9743,1652,Presentation Skills,Soft Skills,2018-08-24,69.7,No
9744,1652,Data Privacy & GDPR,Compliance,2018-01-06,81.8,Yes
9745,1652,Python for Data Analysis,Technical,2019-09-05,86.9,Yes
9746,1652,Customer Service Excellence,Customer Success,2016-02-05,98.8,Yes
9747,1652,Supply Chain Management,Operations,2016-05-30,69.6,No
9748,1652,Business Writing,Soft Skills,2024-02-27,85.5,Yes
9749,1652,Agile & Scrum Fundamentals,Technical,2024-08-31,78.8,Yes
9750,1652,Agile & Scrum Fundamentals,Technical,2023-03-02,76.9,Yes
9751,1652,Change Management,Management,2022-09-01,70.0,Yes
9752,1652,Python for Data Analysis,Technical,2023-03-26,71.4,Yes
9753,1652,Risk & Compliance Fundamentals,Compliance,2021-09-08,70.2,Yes
9754,1652,Risk & Compliance Fundamentals,Compliance,2018-06-08,84.0,Yes
9755,1652,Diversity & Inclusion,DEI,2018-01-26,84.8,Yes
9756,1652,Cybersecurity Awareness,Security,2020-04-09,72.7,Yes
9757,1652,Data Privacy & GDPR,Compliance,2022-08-11,92.6,Yes
9758,1652,Python for Data Analysis,Technical,2019-10-25,65.9,No
9759,1652,Data Privacy & GDPR,Compliance,2019-06-23,83.1,Yes
9760,1652,Cloud Computing Essentials,Technical,2018-11-03,76.1,Yes
9761,1652,Risk & Compliance Fundamentals,Compliance,2024-06-16,79.8,Yes
9762,1652,Manager Effectiveness,Leadership,2017-05-09,95.1,Yes
9763,1652,Strategic Thinking,Leadership,2018-03-23,75.6,Yes
9764,1652,Change Management,Management,2023-04-23,92.4,Yes
9765,1652,Project Management Professional,Management,2016-03-13,73.1,Yes
9766,1652,Supply Chain Management,Operations,2021-12-26,100.0,Yes
9767,1653,Manager Effectiveness,Leadership,2024-02-17,81.0,Yes
9768,1653,Project Management Professional,Management,2023-03-16,54.2,No
9769,1653,Cloud Computing Essentials,Technical,2024-07-04,88.8,Yes
9770,1653,Cybersecurity Awareness,Security,2024-02-13,66.7,No
9771,1653,Strategic Thinking,Leadership,2024-08-31,87.0,Yes
9772,1653,Python for Data Analysis,Technical,2024-09-07,72.9,Yes
9773,1653,Workplace Harassment Prevention,Compliance,2023-09-11,83.0,Yes
